"Job","Actual cost of labor and materials","Actual cost of labor and materials per unit","Actual gross margin","Actual gross profit","Actual Job end date","Actual Job start date","Actual Labor cost","Actual Labor cost per person hour","Actual Labor cost per unit","Actual labor margin","Actual labor profit","Actual machine cost","Actual machine cost per unit","Actual materials cost","Actual materials cost per unit","Actual person hours","Actual person hours payable","Actual person hours per unit","Actual person hours productive","Actual total cost","Actual total cost per unit","Actual total margin","Actual total profit","Actual units per person hour","Availability","Customer name","Duration","Estimate name","Expected cost of labor and materials","Expected cost of labor and materials per unit","Expected gross margin","Expected gross profit","Expected Labor cost","Expected Labor cost per unit","Expected Labor margin","Expected Labor profit","Expected materials cost","Expected materials cost per unit","Expected total charge","Expected total charge per unit","Expected total cost","Expected total cost per unit","Expected total margin","Expected total profit","Invoice ID","Invoiced","Invoice date","Item alternate code 1","Item alternate code 2","Item category name","Item class","Item code","Item Customer","Item description","Item family name","Item type","Job comments","Job reference","Job status","Labor charge","Labor charge per person hour","Labor charge per unit","Labor percentage of charge","Line Efficiency","Line leader name","Line name","Machine hours","Machine Hours per unit","Machine hours productive","Materials charge","Materials charge per unit","Number of personnel","Number of Time Records","Overhead charge","Overhead charge per unit","Overhead cost","Overhead cost per unit","Performance","Project code","Project description","Project ID","Project reference 1","Project reference 2","Project Reference 3","Reconciliation completed at","Reconciliation status","Scenario name","Service Category","Signed Off","Site name","Standard people","Standard person hours","Standard Person Hours per unit","Standard units per hour","Total charge","Total charge per unit","Unit of measure","Units expected","Units produced","Units remaining"
"3927582","5236.79","4.89419","-17.09%","-764.19","2019-Dec-10 12:03 AM","2019-Dec-09 03:00 PM","746.81","14.97","0.69795","63.46%","1296.89","0.00","0.00000","4489.98","4.19624","52.89","49.89","0.04476","47.89","5236.79","4.89419","-17.09%","-764.19","22.34","100.00%","Mondelez","9.07","00125460074500 - GUM2","0.00","0.00000","100.00%","4472.60","0.00","0.00000","100.00%","2043.70","0.00","0.00000","4472.60","4.18","0.00","0.00000","-17.09%","-764.19","","No","","00125460074500","","","","MONDELZ-NC-01","Mondelez","00125460074500 Trident Peppermint 24/20ct","","Finished Good","","","Stopped","2043.70","38.64","1.91000","16.70%","73.02%","","GUM2","","0.00000","0.00","2428.90","2.27000","6.00","6","0.00","0.00000","0.00","0.00000","73.02%","1967460","","1967460","","","","2019-Dec-11 01:23 PM","Reconciliation complete","L - 00125460074500","","No","Newcomerstown","5.00000","34.97","0.03268","153.00000","4472.60","4.18000","cs","1070.00000","1070.00000","0.00"
"3927585","2880.15","4.03382","-117.02%","-1553.03","2019-Dec-09 11:51 PM","2019-Dec-09 03:00 PM","1553.03","14.91","2.17512","-17.02%","-225.92","0.00","0.00000","1327.11","1.85870","110.65","104.15","0.13980","99.82","2880.15","4.03382","-117.02%","-1553.03","7.15","100.00%","Hills Pet Nutrition, Inc.","8.86","10900 - SUP6","0.00","0.00000","100.00%","1327.11","0.00","0.00000","100.00%","1327.11","0.00","0.00000","1327.11","1.8587","0.00","0.00000","-117.02%","-1553.03","","No","","10900","","","","HILLSPET-NC-16","Hills Pet Nutrition, Inc.","10900 Prescription Diet Canine Hypo Treats 6 X 12Oz Case","","Finished Good","","","Stopped","1327.11","11.99","1.85870","117.02%","30.57%","","SUP6","","0.00000","0.00","0.00","0.00000","12.00","13","0.00","0.00000","0.00","0.00000","30.57%","2022400","","2022400","","","","2019-Dec-23 04:51 PM","Reconciliation complete","L - 10900","","No","Newcomerstown","10.00000","30.51","0.04274","234.00000","1327.11","1.85870","cs","1732.00000","714.00000","1018.00"
"3927594","1732.01","3.76525","-69.71%","-711.46","2019-Dec-09 08:47 PM","2019-Dec-09 03:00 PM","711.46","14.65","1.54665","30.29%","309.10","0.00","0.00000","1020.56","2.21860","53.57","48.57","0.10197","46.90","1732.01","3.76525","-69.71%","-711.46","9.81","100.00%","Hills Pet Nutrition, Inc.","5.79","2178 - MICROBAG","0.00","0.00000","100.00%","1020.56","0.00","0.00000","100.00%","1020.56","0.00","0.00000","1020.56","2.2186","0.00","0.00000","-69.71%","-711.46","","No","","2178","","","","HILLSPET-NC-25","Hills Pet Nutrition, Inc.","2178 Science Diet Puppy Sb 6 X 2Lb Trial Bag Case","","Finished Good","","","Stopped","1020.56","19.05","2.21860","69.71%","52.01%","","MICROBAG","","0.00000","0.00","0.00","0.00000","10.00","10","0.00","0.00000","0.00","0.00000","52.01%","2012485","","2012485","","","","","Reconciliation in-progress","L - 2178","","No","Newcomerstown","7.00000","24.39","0.05303","132.00000","1020.56","2.21860","cs","1000.00000","460.00000","540.00"
"3927618","5302.32","2.25152","-54.21%","-1864.02","2019-Dec-10 07:10 AM","2019-Dec-09 03:00 PM","1852.43","15.07","0.78659","-10.79%","-180.38","0.00","0.00000","3449.89","1.46492","126.93","122.93","0.05107","120.26","5302.32","2.25152","-54.21%","-1864.02","19.58","100.00%","Mondelez","16.18","704620032700 - SP1/SP2","0.00","0.00000","100.00%","3438.30","0.00","0.00000","100.00%","1672.05","0.00","0.00000","3438.30","1.46","0.00","0.00000","-54.21%","-1864.02","","No","","704620032700","","","","MONDELZ-NC-10","Mondelez","704620032700 6Ct - 9Oz Sourpatch Big Kids Bag","","Finished Good","","","Stopped","1672.05","13.17","0.71000","53.88%","35.70%","","SP2","","0.00000","0.00","1766.25","0.75000","8.00","8","0.00","0.00000","0.00","0.00000","35.70%","1967432","","1967432","","","","2019-Dec-12 12:33 PM","Reconciliation complete","L - 704620032700","","No","Newcomerstown","7.00000","42.93","0.01823","384.00000","3438.30","1.46000","cs","2355.00000","2355.00000","0.00"
"3927919","844.41","3.46072","-43.60%","-256.37","2019-Dec-09 05:30 PM","2019-Dec-09 03:00 PM","252.33","14.84","1.03414","14.53%","42.91","0.00","0.00000","592.08","2.42658","17.00","17.00","0.06967","17.00","844.41","3.46072","-43.60%","-256.37","14.35","100.00%","Mondelez","2.50","704620020700 - SP1/SP2","0.00","0.00000","100.00%","588.04","0.00","0.00000","100.00%","295.24","0.00","0.00000","588.04","2.41","0.00","0.00000","-43.60%","-256.37","","No","","704620020700","","","","MONDELZ-NC-09","Mondelez","704620020700 10Oz Sour Patch Strawberry Bag 12/Cs","","Finished Good","","","Stopped","295.24","17.37","1.21000","42.91%","44.85%","","SP1","","0.00000","0.00","292.80","1.20000","7.00","8","0.00","0.00000","0.00","0.00000","44.85%","1967422","","1967422","","","","2019-Dec-09 06:01 PM","Reconciliation complete","L - 704620020700","","No","Newcomerstown","6.00000","7.62","0.03125","192.00000","588.04","2.41000","cs","244.00000","244.00000","0.00"
"3924358","400.84","1.09820","-13.33%","-47.16","2019-Dec-09 03:28 PM","2019-Dec-09 12:30 PM","400.84","14.94","1.09820","17.43%","84.61","0.00","0.00000","0.00","0.00000","26.82","26.82","0.06938","25.32","400.84","1.09820","-13.33%","-47.16","14.41","100.00%","The JM Smucker Company","2.98","7910077517 - WB-FLOWWRAP","0.00","0.00000","100.00%","485.45","0.00","0.00000","100.00%","485.45","0.00","0.00000","485.45","1.33","0.00","0.00000","17.43%","84.61","","No","","7910077517","","","","SMCKRS-NC-84","The JM Smucker Company","7910077517 8/6.2oz MKB Triple Layer Bacon Flow-Wrap","","Finished Good","","","Stopped","485.45","18.10","1.33000","113.33%","71.42%","","WB-FLOWWRAP","","0.00000","0.00","0.00","0.00000","9.00","9","0.00","0.00000","0.00","0.00000","71.42%","2028424","","2028424","","","","2019-Dec-11 10:54 AM","Reconciliation complete","L - 7910077517","","No","Newcomerstown","11.00000","18.09","0.04955","222.00000","353.69","0.96900","cs","1250.00000","365.00000","885.00"
"3927773","669.38","35.23043","9.07%","66.79","2019-Dec-09 03:32 PM","2019-Dec-09 12:14 PM","669.38","14.46","35.23043","9.07%","66.79","0.00","0.00000","0.00","0.00000","46.31","46.31","2.31432","43.97","669.38","35.23043","9.07%","66.79","0.43","100.00%","The JM Smucker Company","3.31","7910051024 - BONES1","0.00","0.00000","100.00%","736.17","0.00","0.00000","100.00%","736.17","0.00","0.00000","736.17","38.7457","0.00","0.00000","9.07%","66.79","","No","","7910051024","","","","SMCKRS-NC-49","The JM Smucker Company","7910051024 126 / 37Oz Chicken Pallet","","Finished Good","","","Stopped","736.17","15.90","38.74570","90.93%","48.01%","","BONES1","","0.00000","0.00","0.00","0.00000","14.00","14","0.00","0.00000","0.00","0.00000","48.01%","2009256","","2009256","","","","2019-Dec-10 05:26 PM","Reconciliation complete","L - 7910051024","","No","Newcomerstown","10.00000","21.11","1.11111","9.00000","736.17","38.74570","pl","25.00000","19.00000","6.00"
"3912346","676.30","2.67312","-175.86%","-431.14","2019-Dec-09 12:30 PM","2019-Dec-09 06:30 AM","676.30","14.70","2.67312","-100.99%","-339.81","0.00","0.00000","0.00","0.00000","50.50","46.00","0.17589","44.50","676.30","2.67312","-175.86%","-431.14","5.69","100.00%","The JM Smucker Company","6.00","7910077515 - WB-FLOWWRAP","0.00","0.00000","100.00%","336.49","0.00","0.00000","100.00%","336.49","0.00","0.00000","336.49","1.33","0.00","0.00000","-100.99%","-339.81","","No","","7910077515","","","","SMCKRS-NC-83","The JM Smucker Company","7910077515 8/6.2oz MKB Triple Layer Beef Flow-Wrap","","Finished Good","","","Stopped","336.49","6.66","1.33000","275.86%","28.17%","","FLOWWRAP1","","0.00000","0.00","0.00","0.00000","9.00","9","0.00","0.00000","0.00","0.00000","28.17%","2022406","","2022406","","","","2019-Dec-09 12:45 PM","Reconciliation complete","L - 7910077515","","No","Newcomerstown","11.00000","12.54","0.04955","222.00000","245.16","0.96900","cs","1500.00000","253.00000","1247.00"
"3921557","1443.39","0.78831","57.84%","1980.03","2019-Dec-09 03:41 PM","2019-Dec-09 06:30 AM","1443.39","14.53","0.78831","57.84%","1980.03","0.00","0.00000","0.00","0.00000","105.37","99.37","0.05209","95.37","1443.39","0.78831","57.84%","1980.03","19.20","100.00%","The JM Smucker Company","9.20","7910000555 - BLISTERPACK","0.00","0.00000","100.00%","3423.42","0.00","0.00000","100.00%","3423.42","0.00","0.00000","3423.42","1.8697","0.00","0.00000","57.84%","1980.03","","No","","7910000555","","","","SMCKRS-NC-30","The JM Smucker Company","7910000555 Mkb 0.8Oz Active Ball Small Dog","","Finished Good","","","Stopped","3423.42","32.49","1.86970","42.16%","85.33%","","BLISTERPACK","","0.00000","0.00","0.00","0.00000","12.00","12","0.00","0.00000","0.00","0.00000","85.33%","2011003","","2011003","","","","2019-Dec-09 03:47 PM","Reconciliation complete","L - 7910000555","","No","Newcomerstown","10.00000","81.38","0.04444","225.00000","3423.42","1.86970","cs","1750.00000","1831.00000","-81.00"
"3923044","4350.83","2.94373","-22.15%","-788.85","2019-Dec-09 03:32 PM","2019-Dec-09 06:30 AM","737.84","14.98","0.49922","58.74%","1050.54","0.00","0.00000","3612.99","2.44451","52.26","49.26","0.03198","47.26","4350.83","2.94373","-22.15%","-788.85","31.27","100.00%","Mondelez","9.04","704620013300 - SP1/SP2","0.00","0.00000","100.00%","3561.98","0.00","0.00000","100.00%","1788.38","0.00","0.00000","3561.98","2.41","0.00","0.00000","-22.15%","-788.85","","No","","704620013300","","","","MONDELZ-NC-07","Mondelez","704620013300 9Oz Sourpatch Big Kids Bag 12/Cs","","Finished Good","","","Stopped","1788.38","34.22","1.21000","20.71%","97.73%","","SP2","","0.00000","0.00","1773.60","1.20000","6.00","6","0.00","0.00000","0.00","0.00000","97.73%","1967386","","1967386","","","","2019-Dec-09 03:29 PM","Reconciliation complete","L - 704620013300","","No","Newcomerstown","6.00000","46.19","0.03125","192.00000","3561.98","2.41000","cs","1478.00000","1478.00000","0.00"
"3923090","4614.54","2.90040","-20.35%","-780.23","2019-Dec-09 03:34 PM","2019-Dec-09 06:30 AM","719.09","14.53","0.45198","62.65%","1206.02","0.00","0.00000","3895.44","2.44842","52.48","49.48","0.02984","47.48","4614.54","2.90040","-20.35%","-780.23","33.51","100.00%","Mondelez","9.08","704620020700 - SP1/SP2","0.00","0.00000","100.00%","3834.31","0.00","0.00000","100.00%","1925.11","0.00","0.00000","3834.31","2.41","0.00","0.00000","-20.35%","-780.23","","No","","704620020700","","","","MONDELZ-NC-09","Mondelez","704620020700 10Oz Sour Patch Strawberry Bag 12/Cs","","Finished Good","","","Stopped","1925.11","36.68","1.21000","18.75%","104.72%","","SP1","","0.00000","0.00","1909.20","1.20000","6.00","6","0.00","0.00000","0.00","0.00000","104.72%","1967422","","1967422","","","","2019-Dec-09 06:01 PM","Reconciliation complete","L - 704620020700","","No","Newcomerstown","6.00000","49.72","0.03125","192.00000","3834.31","2.41000","cs","1591.00000","1591.00000","0.00"
"3923100","3689.01","5.02589","-20.24%","-620.89","2019-Dec-09 03:29 PM","2019-Dec-09 06:30 AM","620.89","15.15","0.84589","55.71%","781.05","0.00","0.00000","3068.12","4.18000","43.48","40.98","0.05356","39.31","3689.01","5.02589","-20.24%","-620.89","18.67","100.00%","Mondelez","9.00","00125460074500 - GUM2","0.00","0.00000","100.00%","3068.12","0.00","0.00000","100.00%","1401.94","0.00","0.00000","3068.12","4.18","0.00","0.00000","-20.24%","-620.89","","No","","00125460074500","","","","MONDELZ-NC-01","Mondelez","00125460074500 Trident Peppermint 24/20ct","","Finished Good","","","Stopped","1401.94","32.24","1.91000","20.24%","61.02%","","GUM2","","0.00000","0.00","1666.18","2.27000","5.00","5","0.00","0.00000","0.00","0.00000","61.02%","1967460","","1967460","","","","2019-Dec-11 01:23 PM","Reconciliation complete","L - 00125460074500","","No","Newcomerstown","5.00000","23.99","0.03268","153.00000","3068.12","4.18000","cs","734.00000","734.00000","0.00"
"3924376","1298.52","0.66523","64.03%","2311.31","2019-Dec-09 03:34 PM","2019-Dec-09 06:30 AM","1298.52","14.89","0.66523","64.03%","2311.31","0.00","0.00000","0.00","0.00000","87.21","87.21","0.04468","87.21","1298.52","0.66523","64.03%","2311.31","22.38","100.00%","The JM Smucker Company","9.07","7180200577 - BONES1","0.00","0.00000","100.00%","3609.83","0.00","0.00000","100.00%","3609.83","0.00","0.00000","3609.83","1.8493","0.00","0.00000","64.03%","2311.31","","No","","7180200577","","","","SMCKRS-NC-25","The JM Smucker Company","7180200577 25Oz Can Chicken","","Finished Good","","","Stopped","3609.83","41.39","1.84930","35.97%","86.08%","","BONES2","","0.00000","0.00","0.00","0.00000","10.00","10","0.00","0.00000","0.00","0.00000","86.08%","2028084","","2028084","","","","2019-Dec-09 06:56 PM","Reconciliation complete","L - 7180200577","","No","Newcomerstown","9.00000","75.08","0.03846","234.00000","3609.83","1.84930","cs","1800.00000","1952.00000","-152.00"
"3924885","927.05","0.31858","59.01%","1334.60","2019-Dec-09 12:13 PM","2019-Dec-09 06:30 AM","927.05","14.51","0.31858","59.01%","1334.60","0.00","0.00000","0.00","0.00000","70.40","63.90","0.02121","61.73","927.05","0.31858","59.01%","1334.60","47.14","100.00%","The JM Smucker Company","5.73","7910077250 - BONES1","0.00","0.00000","100.00%","2261.65","0.00","0.00000","100.00%","2261.65","0.00","0.00000","2261.65","0.7772","0.00","0.00000","59.01%","1334.60","","No","","7910077250","","","","SMCKRS-NC-62","The JM Smucker Company","7910077250 2Ct Mini Bone","","Finished Good","","","Stopped","2261.65","32.13","0.77720","40.99%","67.83%","","BONES1","","0.00000","0.00","0.00","0.00000","14.00","14","0.00","0.00000","0.00","0.00000","67.83%","1998274","","1998274","","","","2019-Dec-09 12:11 PM","Reconciliation complete","L - 7910077250","","No","Newcomerstown","12.00000","41.87","0.01439","834.00000","2261.65","0.77720","cs","6400.00000","2910.00000","3490.00"
"3927385","3610.14","2.90204","-30.81%","-850.20","2019-Dec-09 03:28 PM","2019-Dec-09 06:30 AM","850.20","15.07","0.68344","69.19%","1909.74","0.00","0.00000","2759.94","2.21860","56.42","56.42","0.04535","56.42","3610.14","2.90204","-30.81%","-850.20","22.05","100.00%","Hills Pet Nutrition, Inc.","8.97","2178 - MICROBAG","0.00","0.00000","100.00%","2759.94","0.00","0.00000","100.00%","2759.94","0.00","0.00000","2759.94","2.2186","0.00","0.00000","-30.81%","-850.20","","No","","2178","","","","HILLSPET-NC-25","Hills Pet Nutrition, Inc.","2178 Science Diet Puppy Sb 6 X 2Lb Trial Bag Case","","Finished Good","","","Stopped","2759.94","48.92","2.21860","30.81%","116.94%","","MICROBAG","","0.00000","0.00","0.00","0.00000","8.00","8","0.00","0.00000","0.00","0.00000","116.94%","2012485","","2012485","","","","","Reconciliation in-progress","L - 2178","","No","Newcomerstown","7.00000","65.97","0.05303","132.00000","2759.94","2.21860","cs","1130.50000","1244.00000","-113.50"
"3923085","4104.24","3.18652","-32.22%","-1000.16","2019-Dec-08 11:53 PM","2019-Dec-08 03:35 PM","960.04","15.37","0.74537","38.40%","598.44","0.00","0.00000","3144.20","2.44115","66.46","62.46","0.04642","59.80","4104.24","3.18652","-32.22%","-1000.16","21.54","100.00%","Mondelez","8.31","704620020700 - SP1/SP2","0.00","0.00000","100.00%","3104.08","0.00","0.00000","100.00%","1558.48","0.00","0.00000","3104.08","2.41","0.00","0.00000","-32.22%","-1000.16","","No","","704620020700","","","","MONDELZ-NC-09","Mondelez","704620020700 10Oz Sour Patch Strawberry Bag 12/Cs","","Finished Good","","","Stopped","1558.48","23.45","1.21000","30.93%","67.31%","","SP1","","0.00000","0.00","1545.60","1.20000","8.00","8","0.00","0.00000","0.00","0.00000","67.31%","1967422","","1967422","","","","2019-Dec-09 06:01 PM","Reconciliation complete","L - 704620020700","","No","Newcomerstown","6.00000","40.25","0.03125","192.00000","3104.08","2.41000","cs","1288.00000","1288.00000","0.00"
"3915777","4157.76","4.94971","-18.41%","-646.56","2019-Dec-08 11:57 PM","2019-Dec-08 03:00 PM","596.63","14.62","0.71027","62.81%","1007.77","0.00","0.00000","3561.13","4.23944","43.31","40.81","0.04660","39.14","4157.76","4.94971","-18.41%","-646.56","21.46","100.00%","Mondelez","8.96","00125460074500 - GUM2","0.00","0.00000","100.00%","3511.20","0.00","0.00000","100.00%","1604.40","0.00","0.00000","3511.20","4.18","0.00","0.00000","-18.41%","-646.56","","No","","00125460074500","","","","MONDELZ-NC-01","Mondelez","00125460074500 Trident Peppermint 24/20ct","","Finished Good","","","Stopped","1604.40","37.05","1.91000","16.99%","70.14%","","GUM2","","0.00000","0.00","1906.80","2.27000","5.00","5","0.00","0.00000","0.00","0.00000","70.14%","1967460","","1967460","","","","2019-Dec-11 01:23 PM","Reconciliation complete","L - 00125460074500","","No","Newcomerstown","5.00000","27.45","0.03268","153.00000","3511.20","4.18000","cs","840.00000","840.00000","0.00"
"3916027","2406.81","1.71792","-59.87%","-901.30","2019-Dec-08 11:44 PM","2019-Dec-08 03:00 PM","901.30","14.98","0.64332","40.13%","604.22","0.00","0.00000","1505.51","1.07460","63.66","60.16","0.04115","57.66","2406.81","1.71792","-59.87%","-901.30","24.30","100.00%","Love You Foods LLC","8.74","FMB-605 -KETO","0.00","0.00000","100.00%","1505.51","0.00","0.00000","100.00%","1505.51","0.00","0.00000","1505.51","1.0746","0.00","0.00000","-59.87%","-901.30","","No","","FMB-605","","","","LOVEYOU-NC-05","Love You Foods LLC","FMB-605 Keto Krunch Salt & Vinegar","","Finished Good","","","Stopped","1505.51","23.65","1.07460","59.87%","53.29%","","KETO","","0.00000","0.00","0.00","0.00000","7.00","8","0.00","0.00000","0.00","0.00000","53.29%","1994417","","1994417","","","","2019-Dec-23 08:20 AM","Reconciliation complete","L - FMB-605","","No","Newcomerstown","5.00000","30.72","0.02193","228.00000","1505.51","1.07460","cs","1938.00000","1401.00000","537.00"
"3923042","4264.84","3.23339","-34.17%","-1086.05","2019-Dec-09 12:02 AM","2019-Dec-08 03:00 PM","1066.04","14.44","0.80822","33.21%","529.95","0.00","0.00000","3198.80","2.42517","78.32","73.82","0.05369","70.82","4264.84","3.23339","-34.17%","-1086.05","18.62","100.00%","Mondelez","9.04","704620013300 - SP1/SP2","0.00","0.00000","100.00%","3178.79","0.00","0.00000","100.00%","1595.99","0.00","0.00000","3178.79","2.41","0.00","0.00000","-34.17%","-1086.05","","No","","704620013300","","","","MONDELZ-NC-07","Mondelez","704620013300 9Oz Sourpatch Big Kids Bag 12/Cs","","Finished Good","","","Stopped","1595.99","20.38","1.21000","33.54%","58.20%","","SP2","","0.00000","0.00","1582.80","1.20000","1.00","9","0.00","0.00000","0.00","0.00000","58.20%","1967386","","1967386","","","","2019-Dec-09 03:29 PM","Reconciliation complete","L - 704620013300","","No","Newcomerstown","6.00000","41.22","0.03125","192.00000","3178.79","2.41000","cs","1319.00000","1319.00000","0.00"
"3924772","2820.45","18.67850","-46.43%","-894.30","2019-Dec-09 12:09 AM","2019-Dec-08 03:00 PM","892.35","15.22","5.90961","53.67%","1033.80","0.00","0.00000","1928.10","12.76889","62.11","58.61","0.37271","56.28","2820.45","18.67850","-46.43%","-894.30","2.68","100.00%","Project 7, Inc.","9.16","2021010 - PROJECT7","0.00","0.00000","100.00%","1926.16","0.00","0.00000","100.00%","1926.16","0.00","0.00000","1926.16","12.756","0.00","0.00000","-46.43%","-894.30","","No","","2021010","","","","PROJECT7-NC-02","Project 7, Inc.","2021010 Rainbow Ice Gum","","Finished Good","","","Stopped","1926.16","31.01","12.75600","46.33%","89.44%","","PROJECT7","","0.00000","0.00","0.00","0.00000","6.00","7","0.00","0.00000","0.00","0.00000","89.44%","1972169","","1972169","","","","2019-Dec-23 11:50 PM","Reconciliation complete","L - 2021010","","No","Newcomerstown","6.00000","50.33","0.33333","18.00000","1926.16","12.75600","cs","150.00000","151.00000","-1.00"
"3926755","3456.19","3.16791","-42.79%","-1035.70","2019-Dec-08 11:44 PM","2019-Dec-08 03:00 PM","1035.70","15.32","0.94931","57.21%","1384.79","0.00","0.00000","2420.49","2.21860","72.11","67.61","0.05937","64.77","3456.19","3.16791","-42.79%","-1035.70","16.84","100.00%","Hills Pet Nutrition, Inc.","8.74","2178 - MICROBAG","0.00","0.00000","100.00%","2420.49","0.00","0.00000","100.00%","2420.49","0.00","0.00000","2420.49","2.2186","0.00","0.00000","-42.79%","-1035.70","","No","","2178","","","","HILLSPET-NC-25","Hills Pet Nutrition, Inc.","2178 Science Diet Puppy Sb 6 X 2Lb Trial Bag Case","","Finished Good","","","Stopped","2420.49","33.57","2.21860","42.79%","89.32%","","MICROBAG","","0.00000","0.00","0.00","0.00000","7.00","9","0.00","0.00000","0.00","0.00000","89.32%","2012485","","2012485","","","","","Reconciliation in-progress","L - 2178","","No","Newcomerstown","7.00000","57.86","0.05303","132.00000","2420.49","2.21860","cs","1130.50000","1091.00000","39.50"
"3923082","4115.95","3.09936","-28.60%","-915.47","2019-Dec-08 03:25 PM","2019-Dec-08 06:30 AM","846.25","14.85","0.63723","47.34%","760.63","0.00","0.00000","3269.70","2.46212","60.50","57.00","0.04116","54.66","4115.95","3.09936","-28.60%","-915.47","24.29","100.00%","Mondelez","8.93","704620020700 - SP1/SP2","0.00","0.00000","100.00%","3200.48","0.00","0.00000","100.00%","1606.88","0.00","0.00000","3200.48","2.41","0.00","0.00000","-28.60%","-915.47","","No","","704620020700","","","","MONDELZ-NC-09","Mondelez","704620020700 10Oz Sour Patch Strawberry Bag 12/Cs","","Finished Good","","","Stopped","1606.88","26.56","1.21000","26.44%","75.92%","","SP1","","0.00000","0.00","1593.60","1.20000","7.00","7","0.00","0.00000","0.00","0.00000","75.92%","1967422","","1967422","","","","2019-Dec-09 06:01 PM","Reconciliation complete","L - 704620020700","","No","Newcomerstown","6.00000","41.50","0.03125","192.00000","3200.48","2.41000","cs","1328.00000","1328.00000","0.00"
"3923098","4945.15","5.15119","-23.23%","-932.35","2019-Dec-08 03:39 PM","2019-Dec-08 06:30 AM","859.65","15.35","0.89547","53.12%","973.95","0.00","0.00000","4085.50","4.25573","56.02","56.02","0.05835","56.02","4945.15","5.15119","-23.23%","-932.35","17.14","100.00%","Mondelez","9.16","00125460074500 - GUM2","0.00","0.00000","100.00%","4012.80","0.00","0.00000","100.00%","1833.60","0.00","0.00000","4012.80","4.18","0.00","0.00000","-23.23%","-932.35","","No","","00125460074500","","","","MONDELZ-NC-01","Mondelez","00125460074500 Trident Peppermint 24/20ct","","Finished Good","","","Stopped","1833.60","32.73","1.91000","21.42%","56.00%","","GUM2","","0.00000","0.00","2179.20","2.27000","7.00","7","0.00","0.00000","0.00","0.00000","56.00%","1967460","","1967460","","","","2019-Dec-11 01:23 PM","Reconciliation complete","L - 00125460074500","","No","Newcomerstown","5.00000","31.37","0.03268","153.00000","4012.80","4.18000","cs","960.00000","960.00000","0.00"
"3926700","3854.63","3.05438","-37.67%","-1054.75","2019-Dec-08 03:22 PM","2019-Dec-08 06:30 AM","1054.75","14.69","0.83578","62.33%","1745.12","0.00","0.00000","2799.87","2.21860","76.32","71.82","0.05453","68.82","3854.63","3.05438","-37.67%","-1054.75","18.34","100.00%","Hills Pet Nutrition, Inc.","8.87","2178 - MICROBAG","0.00","0.00000","100.00%","2799.87","0.00","0.00000","100.00%","2799.87","0.00","0.00000","2799.87","2.2186","0.00","0.00000","-37.67%","-1054.75","","No","","2178","","","","HILLSPET-NC-25","Hills Pet Nutrition, Inc.","2178 Science Diet Puppy Sb 6 X 2Lb Trial Bag Case","","Finished Good","","","Stopped","2799.87","36.69","2.21860","37.67%","97.25%","","MICROBAG","","0.00000","0.00","0.00","0.00000","9.00","10","0.00","0.00000","0.00","0.00000","97.25%","2012485","","2012485","","","","","Reconciliation in-progress","L - 2178","","No","Newcomerstown","7.00000","66.92","0.05303","132.00000","2799.87","2.21860","cs","1130.50000","1262.00000","-131.50"
"3923036","4540.13","3.05527","-26.77%","-958.87","2019-Dec-07 11:59 PM","2019-Dec-07 03:00 PM","931.63","15.15","0.62694","48.19%","866.43","0.00","0.00000","3608.49","2.42833","64.99","61.49","0.03970","58.99","4540.13","3.05527","-26.77%","-958.87","25.19","100.00%","Mondelez","9.00","704620013300 - SP1/SP2","0.00","0.00000","100.00%","3581.26","0.00","0.00000","100.00%","1798.06","0.00","0.00000","3581.26","2.41","0.00","0.00000","-26.77%","-958.87","","No","","704620013300","","","","MONDELZ-NC-07","Mondelez","704620013300 9Oz Sourpatch Big Kids Bag 12/Cs","","Finished Good","","","Stopped","1798.06","27.67","1.21000","26.01%","78.72%","","SP2","","0.00000","0.00","1783.20","1.20000","8.00","8","0.00","0.00000","0.00","0.00000","78.72%","1967386","","1967386","","","","2019-Dec-09 03:29 PM","Reconciliation complete","L - 704620013300","","No","Newcomerstown","6.00000","46.44","0.03125","192.00000","3581.26","2.41000","cs","1486.00000","1486.00000","0.00"
"3923076","4297.82","2.91971","-21.15%","-750.30","2019-Dec-07 11:55 PM","2019-Dec-07 03:00 PM","727.02","14.98","0.49390","59.18%","1054.10","0.00","0.00000","3570.80","2.42582","51.54","48.54","0.03162","46.54","4297.82","2.91971","-21.15%","-750.30","31.63","100.00%","Mondelez","8.92","704620020700 - SP1/SP2","0.00","0.00000","100.00%","3547.52","0.00","0.00000","100.00%","1781.12","0.00","0.00000","3547.52","2.41","0.00","0.00000","-21.15%","-750.30","","No","","704620020700","","","","MONDELZ-NC-09","Mondelez","704620020700 10Oz Sour Patch Strawberry Bag 12/Cs","","Finished Good","","","Stopped","1781.12","34.56","1.21000","20.49%","98.85%","","SP1","","0.00000","0.00","1766.40","1.20000","6.00","6","0.00","0.00000","0.00","0.00000","98.85%","1967422","","1967422","","","","2019-Dec-09 06:01 PM","Reconciliation complete","L - 704620020700","","No","Newcomerstown","6.00000","46.00","0.03125","192.00000","3547.52","2.41000","cs","1472.00000","1472.00000","0.00"
