"Project ID","Created date","Customer name","Due date","Estimate name","Has Estimate","Has uninvoiced charge","Item category name","Item class","Item code","Item Customer","Item description","Item family name","Item type","Date last Job completed ","Performance","Planned end","Planned start","Project code","Project description","Project status","Reference 1","Reference 2","Reference 3","Scenario name","Site name","Standard people","Standard units per hour","Total charge","Uninvoiced total charge","Uninvoiced total charge per unit","Uninvoiced units produced","Unit of measure","Units expected","Units Produced","Units remaining"
"2058816","2020-Jan-08 04:34 PM","Mars / Wrigley","","10200060 - SK5-CANISTER","Yes","No","","","MARS-NC-38","Mars / Wrigley","10200060 Canister Skittles - Cases 6Ct","","Finished Good","","100.00%","2020-Feb-25 08:19 PM","2020-Feb-25 11:38 AM","2058816","","Open","","","","L - 10200060","Newcomerstown","10.00","204.00000","0.00","0.00","4.23547","","cases","1600.00000","0.00000","1600.00000"
"2058815","2020-Jan-08 04:33 PM","Mars / Wrigley","","10200060 - SK5-CANISTER","Yes","No","","","MARS-NC-38","Mars / Wrigley","10200060 Canister Skittles - Cases 6Ct","","Finished Good","","100.00%","2020-Feb-19 05:29 PM","2020-Feb-18 05:07 PM","2058815","","Booked","","","","L - 10200060","Newcomerstown","10.00","204.00000","0.00","0.00","4.23547","","cases","3200.00000","0.00000","3200.00000"
"2058812","2020-Jan-08 04:33 PM","Mars / Wrigley","","10200060 - SK5-CANISTER","Yes","No","","","MARS-NC-38","Mars / Wrigley","10200060 Canister Skittles - Cases 6Ct","","Finished Good","","100.00%","2020-Feb-12 04:13 PM","2020-Feb-12 07:32 AM","2058812","","Booked","","","","L - 10200060","Newcomerstown","10.00","204.00000","0.00","0.00","4.23547","","cases","1600.00000","0.00000","1600.00000"
"2058811","2020-Jan-08 04:32 PM","Mars / Wrigley","","10200060 - SK5-CANISTER","Yes","No","","","MARS-NC-38","Mars / Wrigley","10200060 Canister Skittles - Cases 6Ct","","Finished Good","","100.00%","2020-Feb-04 02:17 PM","2020-Feb-03 10:36 PM","2058811","","Booked","","","","L - 10200060","Newcomerstown","10.00","204.00000","0.00","0.00","4.23547","","cases","1600.00000","0.00000","1600.00000"
"2058810","2020-Jan-08 04:32 PM","Mars / Wrigley","","10200060 - SK5-CANISTER","Yes","No","","","MARS-NC-38","Mars / Wrigley","10200060 Canister Skittles - Cases 6Ct","","Finished Good","","100.00%","2020-Jan-29 11:57 AM","2020-Jan-28 11:35 AM","2058810","","Booked","","","","L - 10200060","Newcomerstown","10.00","204.00000","0.00","0.00","4.23547","","cases","3200.00000","0.00000","3200.00000"
"2058809","2020-Jan-08 04:31 PM","Mars / Wrigley","","10200060 - SK5-CANISTER","Yes","No","","","MARS-NC-38","Mars / Wrigley","10200060 Canister Skittles - Cases 6Ct","","Finished Good","","100.00%","2020-Jan-23 07:53 AM","2020-Jan-22 07:31 AM","2058809","","Booked","","","","L - 10200060","Newcomerstown","10.00","204.00000","0.00","0.00","4.23547","0.00000","cases","3200.00000","0.00000","3200.00000"
"2058808","2020-Jan-08 04:31 PM","Mars / Wrigley","","10200061 - SK5-CANISTER","Yes","No","","","MARS-NC-39","Mars / Wrigley","10200061 Canister Starburst - Cases 6Ct","","Finished Good","","100.00%","2020-Mar-31 05:11 PM","2020-Mar-30 04:31 PM","2058808","","Open","","","","L - 10200061","Newcomerstown","10.00","165.00000","0.00","0.00","5.24126","","cases","2640.00000","0.00000","2640.00000"
"2058806","2020-Jan-08 04:30 PM","Mars / Wrigley","","10200061 - SK5-CANISTER","Yes","No","","","MARS-NC-39","Mars / Wrigley","10200061 Canister Starburst - Cases 6Ct","","Finished Good","","100.00%","2020-Mar-25 07:33 AM","2020-Mar-24 12:53 PM","2058806","","Open","","","","L - 10200061","Newcomerstown","10.00","165.00000","0.00","0.00","5.24126","","cases","1760.00000","0.00000","1760.00000"
"2058804","2020-Jan-08 04:29 PM","Mars / Wrigley","","10200061 - SK5-CANISTER","Yes","No","","","MARS-NC-39","Mars / Wrigley","10200061 Canister Starburst - Cases 6Ct","","Finished Good","","100.00%","2020-Mar-17 11:39 AM","2020-Mar-16 04:29 PM","2058804","","Open","","","","L - 10200061","Newcomerstown","10.00","165.00000","0.00","0.00","5.24126","","cases","1760.00000","0.00000","1760.00000"
"2058803","2020-Jan-08 04:29 PM","Mars / Wrigley","","10200061 - SK5-CANISTER","Yes","No","","","MARS-NC-39","Mars / Wrigley","10200061 Canister Starburst - Cases 6Ct","","Finished Good","","100.00%","2020-Mar-10 05:09 PM","2020-Mar-09 04:29 PM","2058803","","Open","","","","L - 10200061","Newcomerstown","10.00","165.00000","0.00","0.00","5.24126","","cases","2640.00000","0.00000","2640.00000"
"2058801","2020-Jan-08 04:28 PM","Mars / Wrigley","","10200061 - SK5-CANISTER","Yes","No","","","MARS-NC-39","Mars / Wrigley","10200061 Canister Starburst - Cases 6Ct","","Finished Good","","100.00%","2020-Mar-04 12:13 PM","2020-Mar-03 05:03 PM","2058801","","Open","","","","L - 10200061","Newcomerstown","10.00","165.00000","0.00","0.00","5.24126","","cases","1760.00000","0.00000","1760.00000"
"2058800","2020-Jan-08 04:28 PM","Mars / Wrigley","","10200061 - SK5-CANISTER","Yes","No","","","MARS-NC-39","Mars / Wrigley","10200061 Canister Starburst - Cases 6Ct","","Finished Good","","100.00%","2020-Feb-25 11:38 AM","2020-Feb-24 04:28 PM","2058800","","Open","","","","L - 10200061","Newcomerstown","10.00","165.00000","0.00","0.00","5.24126","","cases","1760.00000","0.00000","1760.00000"
"2058799","2020-Jan-08 04:27 PM","Mars / Wrigley","","10200061 - SK5-CANISTER","Yes","No","","","MARS-NC-39","Mars / Wrigley","10200061 Canister Starburst - Cases 6Ct","","Finished Good","","100.00%","2020-Feb-18 05:07 PM","2020-Feb-17 04:27 PM","2058799","","Booked","","","","L - 10200061","Newcomerstown","10.00","165.00000","0.00","0.00","5.24126","","cases","2640.00000","0.00000","2640.00000"
"2058798","2020-Jan-08 04:26 PM","Mars / Wrigley","","10200061 - SK5-CANISTER","Yes","No","","","MARS-NC-39","Mars / Wrigley","10200061 Canister Starburst - Cases 6Ct","","Finished Good","","100.00%","2020-Feb-12 07:32 AM","2020-Feb-11 12:52 PM","2058798","","Booked","","","","L - 10200061","Newcomerstown","10.00","165.00000","0.00","0.00","5.24126","","cases","1760.00000","0.00000","1760.00000"
"2058795","2020-Jan-08 04:26 PM","Mars / Wrigley","","10200061 - SK5-CANISTER","Yes","No","","","MARS-NC-39","Mars / Wrigley","10200061 Canister Starburst - Cases 6Ct","","Finished Good","","100.00%","2020-Feb-03 10:36 PM","2020-Feb-03 04:26 PM","2058795","","Booked","","","","L - 10200061","Newcomerstown","10.00","165.00000","0.00","0.00","5.24126","","cases","880.00000","0.00000","880.00000"
"2058794","2020-Jan-08 04:25 PM","Mars / Wrigley","","10200061 - SK5-CANISTER","Yes","No","","","MARS-NC-39","Mars / Wrigley","10200061 Canister Starburst - Cases 6Ct","","Finished Good","","100.00%","2020-Jan-28 11:35 AM","2020-Jan-27 04:25 PM","2058794","","Booked","","","","L - 10200061","Newcomerstown","10.00","165.00000","0.00","0.00","5.24126","","cases","1760.00000","0.00000","1760.00000"
"2058792","2020-Jan-08 04:24 PM","Mars / Wrigley","","10200061 - SK5-CANISTER","Yes","No","","","MARS-NC-39","Mars / Wrigley","10200061 Canister Starburst - Cases 6Ct","","Finished Good","","100.00%","2020-Jan-22 07:31 AM","2020-Jan-21 12:51 PM","2058792","","Booked","","","","L - 10200061","Newcomerstown","10.00","165.00000","0.00","0.00","5.24126","0.00000","cases","1760.00000","0.00000","1760.00000"
"2058791","2020-Jan-08 04:24 PM","Mars / Wrigley","","10203562 - SK5-CANISTER","Yes","No","","","MARS-NC-43","Mars / Wrigley","10203562 Canister Skittles - Pallet Display","","Finished Good","","100.00%","2020-Apr-14 12:54 PM","2020-Apr-13 04:24 PM","2058791","","Open","","","","L - 10203562","Newcomerstown","12.00","4.00000","0.00","0.00","224.04863","","cases","48.00000","0.00000","48.00000"
"2058790","2020-Jan-08 04:23 PM","Mars / Wrigley","","10203562 - SK5-CANISTER","Yes","No","","","MARS-NC-43","Mars / Wrigley","10203562 Canister Skittles - Pallet Display","","Finished Good","","100.00%","2020-Mar-24 12:53 PM","2020-Mar-23 04:23 PM","2058790","","Open","","","","L - 10203562","Newcomerstown","12.00","4.00000","0.00","0.00","224.04863","","cases","48.00000","0.00000","48.00000"
"2058789","2020-Jan-08 04:23 PM","Mars / Wrigley","","10203561 - SK5-CANISTER","Yes","No","","","MARS-NC-42","Mars / Wrigley","10203561 Canister Starburst - Pallet Display","","Finished Good","","100.00%","2020-Mar-03 05:03 PM","2020-Mar-02 04:23 PM","2058789","","Booked","","","","L - 10203561","Newcomerstown","12.00","3.00000","0.00","0.00","301.34184","","cases","48.00000","0.00000","48.00000"
"2058788","2020-Jan-08 04:22 PM","Mars / Wrigley","","10203562 - SK5-CANISTER","Yes","No","","","MARS-NC-43","Mars / Wrigley","10203562 Canister Skittles - Pallet Display","","Finished Good","","100.00%","2020-Feb-11 12:52 PM","2020-Feb-10 04:22 PM","2058788","","Booked","","","","L - 10203562","Newcomerstown","12.00","4.00000","0.00","0.00","224.04863","","cases","48.00000","0.00000","48.00000"
"2058786","2020-Jan-08 04:21 PM","Mars / Wrigley","","10203562 - SK5-CANISTER","Yes","No","","","MARS-NC-43","Mars / Wrigley","10203562 Canister Skittles - Pallet Display","","Finished Good","","100.00%","2020-Jan-21 12:51 PM","2020-Jan-20 04:21 PM","2058786","","Booked","","","","L - 10203562","Newcomerstown","12.00","4.00000","0.00","0.00","224.04863","0.00000","cases","48.00000","0.00000","48.00000"
"2058783","2020-Jan-08 04:19 PM","Mars / Wrigley","","10132931 - SK1-PEG BAG","Yes","No","","","MARS-NC-02","Mars / Wrigley","10132931 Skittles Mix Ups Resealable Bag 7.2Oz","","Finished Good","","100.00%","2020-Mar-24 03:08 PM","2020-Mar-23 04:19 PM","2058783","","Open","","","","L - 10132931","Newcomerstown","5.00","294.00000","0.00","0.00","1.89233","","cases","4160.00000","0.00000","4160.00000"
"2058780","2020-Jan-08 04:19 PM","Mars / Wrigley","","10132931 - SK1-PEG BAG","Yes","No","","","MARS-NC-02","Mars / Wrigley","10132931 Skittles Mix Ups Resealable Bag 7.2Oz","","Finished Good","","100.00%","2020-Mar-17 03:08 PM","2020-Mar-16 04:19 PM","2058780","","Open","","","","L - 10132931","Newcomerstown","5.00","294.00000","0.00","0.00","1.89233","","cases","4160.00000","0.00000","4160.00000"
"2058779","2020-Jan-08 04:18 PM","Mars / Wrigley","","10132931 - SK1-PEG BAG","Yes","No","","","MARS-NC-02","Mars / Wrigley","10132931 Skittles Mix Ups Resealable Bag 7.2Oz","","Finished Good","","100.00%","2020-Mar-10 03:07 PM","2020-Mar-09 04:18 PM","2058779","","Open","","","","L - 10132931","Newcomerstown","5.00","294.00000","0.00","0.00","1.89233","","cases","4160.00000","0.00000","4160.00000"
"2058778","2020-Jan-08 04:18 PM","Mars / Wrigley","","10132931 - SK1-PEG BAG","Yes","No","","","MARS-NC-02","Mars / Wrigley","10132931 Skittles Mix Ups Resealable Bag 7.2Oz","","Finished Good","","100.00%","2020-Mar-03 03:07 PM","2020-Mar-02 04:18 PM","2058778","","Open","","","","L - 10132931","Newcomerstown","5.00","294.00000","0.00","0.00","1.89233","","cases","4160.00000","0.00000","4160.00000"
"2058777","2020-Jan-08 04:17 PM","Mars / Wrigley","","10132931 - SK1-PEG BAG","Yes","No","","","MARS-NC-02","Mars / Wrigley","10132931 Skittles Mix Ups Resealable Bag 7.2Oz","","Finished Good","","100.00%","2020-Feb-28 06:42 PM","2020-Feb-28 10:47 AM","2058777","","Open","","","","L - 10132931","Newcomerstown","5.00","294.00000","0.00","0.00","1.89233","","cases","2080.00000","0.00000","2080.00000"
"2058776","2020-Jan-08 04:17 PM","Mars / Wrigley","","10132931 - SK1-PEG BAG","Yes","No","","","MARS-NC-02","Mars / Wrigley","10132931 Skittles Mix Ups Resealable Bag 7.2Oz","","Finished Good","","100.00%","2020-Feb-24 09:35 AM","2020-Feb-21 10:46 AM","2058776","","Open","","","","L - 10132931","Newcomerstown","5.00","294.00000","0.00","0.00","1.89233","","cases","4160.00000","0.00000","4160.00000"
"2058774","2020-Jan-08 04:16 PM","Mars / Wrigley","","10132931 - SK1-PEG BAG","Yes","No","","","MARS-NC-02","Mars / Wrigley","10132931 Skittles Mix Ups Resealable Bag 7.2Oz","","Finished Good","","100.00%","2020-Feb-17 09:34 AM","2020-Feb-14 10:45 AM","2058774","","Booked","","","","L - 10132931","Newcomerstown","5.00","294.00000","0.00","0.00","1.89233","","cases","4160.00000","0.00000","4160.00000"
"2058771","2020-Jan-08 04:15 PM","Mars / Wrigley","","10132931 - SK1-PEG BAG","Yes","No","","","MARS-NC-02","Mars / Wrigley","10132931 Skittles Mix Ups Resealable Bag 7.2Oz","","Finished Good","","100.00%","2020-Feb-10 09:33 AM","2020-Feb-07 10:44 AM","2058771","","Booked","","","","L - 10132931","Newcomerstown","5.00","294.00000","0.00","0.00","1.89233","","cases","4160.00000","0.00000","4160.00000"
"2058770","2020-Jan-08 04:15 PM","Mars / Wrigley","","10132931 - SK1-PEG BAG","Yes","No","","","MARS-NC-02","Mars / Wrigley","10132931 Skittles Mix Ups Resealable Bag 7.2Oz","","Finished Good","","100.00%","2020-Feb-03 09:33 AM","2020-Jan-30 08:19 PM","2058770","","Booked","","","","L - 10132931","Newcomerstown","5.00","294.00000","0.00","0.00","1.89233","0.00000","cases","6240.00000","0.00000","6240.00000"
"2058768","2020-Jan-08 04:14 PM","Mars / Wrigley","","10132931 - SK1-PEG BAG","Yes","Yes","","","MARS-NC-02","Mars / Wrigley","10132931 Skittles Mix Ups Resealable Bag 7.2Oz","","Finished Good","","100.00%","2020-Jan-27 12:36 PM","2020-Jan-24 01:57 PM","2058768","","Booked","","","","L - 10132931","Newcomerstown","5.00","294.00000","11916.00","11916.00","1.89233","6297.00000","cases","8320.00000","6297.00000","2023.00000"
"2058764","2020-Jan-08 04:12 PM","Mars / Wrigley","","M1409200 - SK1-PEG BAG","Yes","No","","","MARS-NC-45","Mars / Wrigley","M1409200 Skittles Original Resealable Bag 7.2 Oz","","Finished Good","","100.00%","2020-Mar-20 10:49 AM","2020-Mar-16 04:13 PM","2058764","","Open","","","","L - M1409200","Newcomerstown","5.00","294.00000","0.00","0.00","1.73375","","cases","16640.00000","0.00000","16640.00000"
"2058761","2020-Jan-08 04:12 PM","Mars / Wrigley","","M1409200 - SK1-PEG BAG","Yes","No","","","MARS-NC-45","Mars / Wrigley","M1409200 Skittles Original Resealable Bag 7.2 Oz","","Finished Good","","100.00%","2020-Mar-13 10:48 AM","2020-Mar-09 04:12 PM","2058761","","Open","","","","L - M1409200","Newcomerstown","5.00","294.00000","0.00","0.00","1.73375","","cases","16640.00000","0.00000","16640.00000"
"2058760","2020-Jan-08 04:11 PM","Mars / Wrigley","","M1409200 - SK1-PEG BAG","Yes","No","","","MARS-NC-45","Mars / Wrigley","M1409200 Skittles Original Resealable Bag 7.2 Oz","","Finished Good","","100.00%","2020-Mar-06 10:47 AM","2020-Mar-02 04:11 PM","2058760","","Open","","","","L - M1409200","Newcomerstown","5.00","294.00000","0.00","0.00","1.73375","","cases","16640.00000","0.00000","16640.00000"
"2058758","2020-Jan-08 04:10 PM","Mars / Wrigley","","M1409200 - SK1-PEG BAG","Yes","No","","","MARS-NC-45","Mars / Wrigley","M1409200 Skittles Original Resealable Bag 7.2 Oz","","Finished Good","","100.00%","2020-Feb-28 10:47 AM","2020-Feb-24 04:11 PM","2058758","","Open","","","","L - M1409200","Newcomerstown","5.00","294.00000","0.00","0.00","1.73375","","cases","16640.00000","0.00000","16640.00000"
"2058755","2020-Jan-08 04:10 PM","Mars / Wrigley","","M1409200 - SK1-PEG BAG","Yes","No","","","MARS-NC-45","Mars / Wrigley","M1409200 Skittles Original Resealable Bag 7.2 Oz","","Finished Good","","100.00%","2020-Feb-21 10:46 AM","2020-Feb-17 04:10 PM","2058755","","Booked","","","","L - M1409200","Newcomerstown","5.00","294.00000","0.00","0.00","1.73375","","cases","16640.00000","0.00000","16640.00000"
"2058754","2020-Jan-08 04:09 PM","Mars / Wrigley","","M1409200 - SK1-PEG BAG","Yes","No","","","MARS-NC-45","Mars / Wrigley","M1409200 Skittles Original Resealable Bag 7.2 Oz","","Finished Good","","100.00%","2020-Feb-14 10:45 AM","2020-Feb-10 04:09 PM","2058754","","Booked","","","","L - M1409200","Newcomerstown","5.00","294.00000","0.00","0.00","1.73375","","cases","16640.00000","0.00000","16640.00000"
"2058752","2020-Jan-08 04:07 PM","Mars / Wrigley","","M1409200 - SK1-PEG BAG","Yes","No","","","MARS-NC-45","Mars / Wrigley","M1409200 Skittles Original Resealable Bag 7.2 Oz","","Finished Good","","100.00%","2020-Feb-07 10:44 AM","2020-Feb-03 04:08 PM","2058752","","Booked","","","","L - M1409200","Newcomerstown","5.00","294.00000","0.00","0.00","1.73375","","cases","16640.00000","0.00000","16640.00000"
"2058744","2020-Jan-08 04:07 PM","Mars / Wrigley","","M1409200 - SK1-PEG BAG","Yes","No","","","MARS-NC-45","Mars / Wrigley","M1409200 Skittles Original Resealable Bag 7.2 Oz","","Finished Good","","100.00%","2020-Jan-30 08:19 PM","2020-Jan-27 04:07 PM","2058744","","Booked","","","","L - M1409200","Newcomerstown","5.00","294.00000","0.00","0.00","1.73375","","cases","14560.00000","0.00000","14560.00000"
"2058742","2020-Jan-08 04:06 PM","Mars / Wrigley","","M1409200 - SK1-PEG BAG","Yes","No","","","MARS-NC-45","Mars / Wrigley","M1409200 Skittles Original Resealable Bag 7.2 Oz","","Finished Good","","100.00%","2020-Jan-24 01:57 PM","2020-Jan-20 06:51 PM","2058742","","Booked","","","","L - M1409200","Newcomerstown","5.00","294.00000","0.00","0.00","1.73375","","cases","16640.00000","0.00000","16640.00000"
"2058741","2020-Jan-08 04:06 PM","Mars / Wrigley","","M1409200 - SK1-PEG BAG","Yes","Yes","","","MARS-NC-45","Mars / Wrigley","M1409200 Skittles Original Resealable Bag 7.2 Oz","","Finished Good","","100.00%","2020-Jan-20 06:51 PM","2020-Jan-14 01:56 PM","2058741","","Booked","","","","L - M1409200","Newcomerstown","5.00","294.00000","11593.59","11593.59","1.73375","6687.00000","cases","16640.00000","6687.00000","9953.00000"
"2058740","2020-Jan-08 04:04 PM","Mars / Wrigley","","10185001 - SK2-SOUR","Yes","No","","","MARS-NC-03","Mars / Wrigley","10185001 Skittles Wildberry - 12 Pack Drc","","Finished Good","","100.00%","2020-Mar-11 02:17 PM","2020-Mar-10 10:16 PM","2058740","","Open","","","","L - 10185001","Newcomerstown","5.00","225.00000","0.00","0.00","3.93286","","cases","1840.00000","0.00000","1840.00000"
"2058738","2020-Jan-08 04:03 PM","Mars / Wrigley","","10185001 - SK2-SOUR","Yes","No","","","MARS-NC-03","Mars / Wrigley","10185001 Skittles Wildberry - 12 Pack Drc","","Finished Good","","100.00%","2020-Jan-30 12:31 PM","2020-Jan-29 08:30 PM","2058738","","Booked","","","","L - 10185001","Newcomerstown","5.00","225.00000","0.00","0.00","3.93286","","cases","1840.00000","0.00000","1840.00000"
"2058736","2020-Jan-08 04:03 PM","Mars / Wrigley","","E8939000 - SK2-SOUR","Yes","No","","","MARS-NC-44","Mars / Wrigley","E8939000 Skt Original - 12 Pack Drc","","Finished Good","","100.00%","2020-Feb-19 03:21 PM","2020-Feb-18 02:19 PM","2058736","","Open","","","","L - E8939000","Newcomerstown","5.00","225.00000","0.00","0.00","3.48192","","cases","3680.00000","0.00000","3680.00000"
"2058735","2020-Jan-08 04:02 PM","Mars / Wrigley","","E8939000 - SK2-SOUR","Yes","No","","","MARS-NC-44","Mars / Wrigley","E8939000 Skt Original - 12 Pack Drc","","Finished Good","","100.00%","2020-Feb-07 07:04 AM","2020-Feb-05 02:02 PM","2058735","","Booked","","","","L - E8939000","Newcomerstown","5.00","225.00000","0.00","0.00","3.48192","","cases","5520.00000","0.00000","5520.00000"
"2058732","2020-Jan-08 04:01 PM","Mars / Wrigley","","E8939000 - SK2-SOUR","Yes","No","","","MARS-NC-44","Mars / Wrigley","E8939000 Skt Original - 12 Pack Drc","","Finished Good","","100.00%","2020-Jan-23 01:57 PM","2020-Jan-22 12:45 PM","2058732","","Booked","","","","L - E8939000","Newcomerstown","5.00","225.00000","0.00","0.00","3.48192","","cases","3680.00000","0.00000","3680.00000"
"2058730","2020-Jan-08 04:00 PM","Mars / Wrigley","","10185049 - SK2-SOUR","Yes","No","","","MARS-NC-04","Mars / Wrigley","10185049 Skittles Tropical - 12 Pack Drc","","Finished Good","","100.00%","2020-Feb-05 02:02 PM","2020-Feb-04 09:51 PM","2058730","","Booked","","","","L - 10185049","Newcomerstown","5.00","225.00000","0.00","0.00","4.55606","","cases","1840.00000","0.00000","1840.00000"
"2058728","2020-Jan-08 03:59 PM","Mars / Wrigley","","10195502 - SK2-SOUR","Yes","No","","","MARS-NC-22","Mars / Wrigley","10195502 Skt Sas Syl 204.1G // 06B S Us","","Finished Good","","100.00%","2020-May-05 02:38 PM","2020-May-04 03:59 PM","2058728","","Open","","","","L - 10195502","Newcomerstown","6.00","435.00000","0.00","0.00","1.87908","","cases","6080.00000","0.00000","6080.00000"
"2058726","2020-Jan-08 03:59 PM","Mars / Wrigley","","10195502 - SK2-SOUR","Yes","No","","","MARS-NC-22","Mars / Wrigley","10195502 Skt Sas Syl 204.1G // 06B S Us","","Finished Good","","100.00%","2020-Apr-21 02:38 PM","2020-Apr-20 03:59 PM","2058726","","Open","","","","L - 10195502","Newcomerstown","6.00","435.00000","0.00","0.00","1.87908","","cases","6080.00000","0.00000","6080.00000"
"2058725","2020-Jan-08 03:58 PM","Mars / Wrigley","","10195502 - SK2-SOUR","Yes","No","","","MARS-NC-22","Mars / Wrigley","10195502 Skt Sas Syl 204.1G // 06B S Us","","Finished Good","","100.00%","2020-Apr-07 02:37 PM","2020-Apr-06 03:58 PM","2058725","","Open","","","","L - 10195502","Newcomerstown","6.00","435.00000","0.00","0.00","1.87908","","cases","6080.00000","0.00000","6080.00000"
"2058724","2020-Jan-08 03:57 PM","Mars / Wrigley","","10195502 - SK2-SOUR","Yes","No","","","MARS-NC-22","Mars / Wrigley","10195502 Skt Sas Syl 204.1G // 06B S Us","","Finished Good","","100.00%","2020-Mar-24 02:37 PM","2020-Mar-23 03:58 PM","2058724","","Open","","","","L - 10195502","Newcomerstown","6.00","435.00000","0.00","0.00","1.87908","","cases","6080.00000","0.00000","6080.00000"
"2058723","2020-Jan-08 03:57 PM","Mars / Wrigley","","10195502 - SK2-SOUR","Yes","No","","","MARS-NC-22","Mars / Wrigley","10195502 Skt Sas Syl 204.1G // 06B S Us","","Finished Good","","100.00%","2020-Mar-10 10:16 PM","2020-Mar-09 11:37 PM","2058723","","Open","","","","L - 10195502","Newcomerstown","6.00","435.00000","0.00","0.00","1.87908","","cases","6080.00000","0.00000","6080.00000"
"2058720","2020-Jan-08 03:56 PM","Mars / Wrigley","","10195502 - SK2-SOUR","Yes","No","","","MARS-NC-22","Mars / Wrigley","10195502 Skt Sas Syl 204.1G // 06B S Us","","Finished Good","","100.00%","2020-Feb-26 12:49 PM","2020-Feb-25 02:20 PM","2058720","","Open","","","","L - 10195502","Newcomerstown","6.00","435.00000","0.00","0.00","1.87908","","cases","6080.00000","0.00000","6080.00000"
"2058719","2020-Jan-08 03:56 PM","Mars / Wrigley","","10195502 - SK2-SOUR","Yes","No","","","MARS-NC-22","Mars / Wrigley","10195502 Skt Sas Syl 204.1G // 06B S Us","","Finished Good","","100.00%","2020-Feb-12 12:47 PM","2020-Feb-11 02:18 PM","2058719","","Booked","","","","L - 10195502","Newcomerstown","6.00","435.00000","0.00","0.00","1.87908","","cases","6080.00000","0.00000","6080.00000"
"2058718","2020-Jan-08 03:55 PM","Mars / Wrigley","","10195502 - SK2-SOUR","Yes","No","","","MARS-NC-22","Mars / Wrigley","10195502 Skt Sas Syl 204.1G // 06B S Us","","Finished Good","","100.00%","2020-Jan-29 08:30 PM","2020-Jan-28 09:51 PM","2058718","","Booked","","","","L - 10195502","Newcomerstown","6.00","435.00000","0.00","0.00","1.87908","","cases","6080.00000","0.00000","6080.00000"
"2058717","2020-Jan-08 03:55 PM","Mars / Wrigley","","10195502 - SK2-SOUR","Yes","No","","","MARS-NC-22","Mars / Wrigley","10195502 Skt Sas Syl 204.1G // 06B S Us","","Finished Good","","100.00%","2020-Jan-22 12:45 PM","2020-Jan-21 02:16 PM","2058717","","Booked","","","","L - 10195502","Newcomerstown","6.00","435.00000","0.00","0.00","1.87908","","cases","6080.00000","0.00000","6080.00000"
"2058716","2020-Jan-08 03:54 PM","Mars / Wrigley","","10195502 - SK2-SOUR","Yes","Yes","","","MARS-NC-22","Mars / Wrigley","10195502 Skt Sas Syl 204.1G // 06B S Us","","Finished Good","2020-Jan-16 09:12 PM","100.00%","2020-Jan-17 06:10 PM","2020-Jan-16 10:53 AM","2058716","","Closed","","","","L - 10195502","Newcomerstown","6.00","435.00000","11744.25","11744.25","1.87908","6250.00000","cases","6080.00000","6250.00000","-170.00000"
"2058714","2020-Jan-08 03:53 PM","Mars / Wrigley","","10188278 - SK2-SOUR","Yes","No","","","MARS-NC-51","Mars / Wrigley","10188278 Sour Skittles Sks Sas Syl 204.1G Sours Sub / 12P - 7.2 Oz","","Finished Good","","100.00%","2020-Mar-17 02:21 PM","2020-Mar-16 03:53 PM","2058714","","Open","","","","L - 10188278","Newcomerstown","5.00","348.00000","0.00","0.00","1.44559","","cases","4800.00000","0.00000","4800.00000"
"2058712","2020-Jan-08 03:53 PM","Mars / Wrigley","","10188278 - SK2-SOUR","Yes","No","","","MARS-NC-51","Mars / Wrigley","10188278 Sour Skittles Sks Sas Syl 204.1G Sours Sub / 12P - 7.2 Oz","","Finished Good","","100.00%","2020-Mar-09 11:37 PM","2020-Mar-09 03:53 PM","2058712","","Open","","","","L - 10188278","Newcomerstown","5.00","348.00000","0.00","0.00","1.44559","","cases","2400.00000","0.00000","2400.00000"
"2058711","2020-Jan-08 03:52 PM","Mars / Wrigley","","10188278 - SK2-SOUR","Yes","No","","","MARS-NC-51","Mars / Wrigley","10188278 Sour Skittles Sks Sas Syl 204.1G Sours Sub / 12P - 7.2 Oz","","Finished Good","","100.00%","2020-Mar-02 11:36 PM","2020-Mar-02 03:52 PM","2058711","","Open","","","","L - 10188278","Newcomerstown","5.00","348.00000","0.00","0.00","1.44559","","cases","2400.00000","0.00000","2400.00000"
"2058709","2020-Jan-08 03:51 PM","Mars / Wrigley","","10188278 - SK2-SOUR","Yes","No","","","MARS-NC-51","Mars / Wrigley","10188278 Sour Skittles Sks Sas Syl 204.1G Sours Sub / 12P - 7.2 Oz","","Finished Good","","100.00%","2020-Feb-25 02:20 PM","2020-Feb-24 03:52 PM","2058709","","Open","","","","L - 10188278","Newcomerstown","5.00","348.00000","0.00","0.00","1.44559","","cases","4800.00000","0.00000","4800.00000"
"2058708","2020-Jan-08 03:51 PM","Mars / Wrigley","","10188278 - SK2-SOUR","Yes","No","","","MARS-NC-51","Mars / Wrigley","10188278 Sour Skittles Sks Sas Syl 204.1G Sours Sub / 12P - 7.2 Oz","","Finished Good","","100.00%","2020-Feb-18 02:19 PM","2020-Feb-17 03:51 PM","2058708","","Open","","","","L - 10188278","Newcomerstown","5.00","348.00000","0.00","0.00","1.44559","","cases","4800.00000","0.00000","4800.00000"
