"Job","Actual cost of labor and materials","Actual cost of labor and materials per unit","Actual gross margin","Actual gross profit","Actual Job end date","Actual Job start date","Actual Labor cost","Actual Labor cost per person hour","Actual Labor cost per unit","Actual labor margin","Actual labor profit","Actual machine cost","Actual machine cost per unit","Actual materials cost","Actual materials cost per unit","Actual person hours","Actual person hours payable","Actual person hours per unit","Actual person hours productive","Actual total cost","Actual total cost per unit","Actual total margin","Actual total profit","Actual units per person hour","Availability","Customer name","Duration","Estimate name","Expected cost of labor and materials","Expected cost of labor and materials per unit","Expected gross margin","Expected gross profit","Expected Labor cost","Expected Labor cost per unit","Expected Labor margin","Expected Labor profit","Expected materials cost","Expected materials cost per unit","Expected total charge","Expected total charge per unit","Expected total cost","Expected total cost per unit","Expected total margin","Expected total profit","Invoice ID","Invoiced","Invoice date","Item alternate code 1","Item alternate code 2","Item category name","Item class","Item code","Item Customer","Item description","Item family name","Item type","Job comments","Job reference","Job status","Labor charge","Labor charge per person hour","Labor charge per unit","Labor percentage of charge","Line Efficiency","Line leader name","Line name","Machine hours","Machine Hours per unit","Machine hours productive","Materials charge","Materials charge per unit","Number of personnel","Number of Time Records","Overhead charge","Overhead charge per unit","Overhead cost","Overhead cost per unit","Performance","Project code","Project description","Project ID","Project reference 1","Project reference 2","Project Reference 3","Reconciliation completed at","Reconciliation status","Scenario name","Service Category","Signed Off","Site name","Standard people","Standard person hours","Standard Person Hours per unit","Standard units per hour","Total charge","Total charge per unit","Unit of measure","Units expected","Units produced","Units remaining"
"3876346","379.59","0.23504","0.00%","-379.59","2019-Nov-15 05:08 AM","2019-Nov-14 05:00 AM","379.59","12.00","0.23504","0.00%","-379.59","0.00","0.00000","0.00","0.00000","31.63","31.63","0.01912","30.88","379.59","0.23504","0.00%","-379.59","52.30","100.00%","Daiya Foods","24.15","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-379.59","","No","","9000206043","","","","DAIYA-02A","Daiya Foods","9000206043 Salted Caramel Generic","","Finished Good","","","Stopped","0.00","0.00","0.00000","","6.10%","","Lid Filling 2 (Rm 11)","","0.00000","0.00","0.00","0.00000","3.00","3","0.00","0.00000","0.00","0.00000","6.10%","2001513","","2001513","019906","","","2019-Nov-18 10:36 AM","Reconciliation complete","","","No","MSI Portage","3.50000","1.88","0.00117","3000.00000","0.00","0.00000","lid","15000.00000","1615.00000","13385.00"
"3879297","119.69","0.02850","0.00%","-119.69","2019-Nov-14 01:32 PM","2019-Nov-14 05:00 AM","119.69","14.00","0.02850","0.00%","-119.69","0.00","0.00000","0.00","0.00000","8.55","8.55","0.00204","8.55","119.69","0.02850","0.00%","-119.69","491.20","100.00%","Sundance Beverage Products","8.55","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-119.69","","No","","","","Liquid","","SUNBEV-25-03","Sundance Beverage Products","Tribute Cherry Lime Batch","Sundance - Dietary Supplements","Batch","","","Stopped","0.00","0.00","0.00000","","0.00%","","Batching - 2 oz. (Rm 8)","","0.00000","0.00","0.00","0.00000","1.00","1","0.00","0.00000","0.00","0.00000","0.00%","25-03-110519","8 BATCHES","1996764","","","","2019-Nov-14 01:30 PM","Reconciliation complete","","","No","MSI Portage","0.00000","0.00","0.00000","0.00000","0.00","0.00000","lbs","4199.00000","4199.30000","-0.30"
"3869318","1535.29","0.04783","0.00%","-1535.29","2019-Nov-14 03:15 PM","2019-Nov-14 04:30 AM","1505.25","12.41","0.04689","0.00%","-1505.25","0.00","0.00000","30.04","0.00094","126.75","121.25","0.00212","68.13","1535.29","0.04783","0.00%","-1535.29","471.14","60.83%","Post Foods","10.75","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-1535.29","","No","","34329","","Solid Food","","POST-04A","Post Foods","34329 Cocoa Pebbles Cereal Cup","","Finished Good","","","Stopped","0.00","0.00","0.00000","","58.61%","","Cup Filler #4 (Rm 1)","","0.00000","0.00","0.00","0.00000","23.00","23","0.00","0.00000","0.00","0.00000","96.35%","2ND-NOV19","RUN TO THE NUMBER
DO NOT RUN OUT THE CEREAL","2000965","","","","2019-Nov-15 12:37 PM","Reconciliation complete","","","No","MSI Portage","6.00000","65.64","0.00204","2934.00000","0.00","0.00000","cup","25000.00000","32100.00000","-7100.00"
"3873715","1603.00","0.03136","0.00%","-1603.00","2019-Nov-14 03:00 PM","2019-Nov-14 04:30 AM","1603.00","12.43","0.03136","0.00%","-1603.00","0.00","0.00000","0.00","0.00000","135.00","129.00","0.00200","102.25","1603.00","0.03136","0.00%","-1603.00","499.95","85.74%","Mars / Wrigley","10.50","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-1603.00","","No","","10213091","","Gum","","MARS-20A","Mars / Wrigley","10213091 Extra Mixed Mint 40pc 6ct 4cs","Extra","Finished Good","","","Stopped","0.00","0.00","0.00000","","62.87%","","Bottling - Gum - Cub (Rm 7)","","0.00000","0.00","0.00","0.00000","20.00","20","0.00","0.00000","0.00","0.00000","73.33%","2003503","","2003503","","","","2019-Nov-15 12:11 AM","Reconciliation complete","","","No","MSI Portage","11.00000","74.98","0.00147","7500.00000","0.00","0.00000","btl","36000.00000","51120.00000","-15120.00"
"3877185","493.83","0.32661","0.00%","-493.83","2019-Nov-14 03:00 PM","2019-Nov-14 04:30 AM","493.83","12.34","0.32661","0.00%","-493.83","0.00","0.00000","0.00","0.00000","42.51","40.01","0.02448","37.01","493.83","0.32661","0.00%","-493.83","40.86","100.00%","Olly","10.51","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-493.83","","No","","10850004462123","182002-02","Pouches","","OLLY-105","Olly","700250.01 Swift Energy Pineapple 9Ct. Travel Pack","","Finished Good","","","Stopped","0.00","0.00","0.00000","","21.50%","","Pouching Line 1 (Rm12)","","0.00000","0.00","0.00","0.00000","5.00","5","0.00","0.00000","0.00","0.00000","21.50%","1998816","","1998816","100864","","","2019-Nov-16 09:50 AM","Reconciliation complete","","","No","MSI Portage","4.00000","7.96","0.00526","760.00000","0.00","0.00000","pch","6000.00000","1512.00000","4488.00"
"3877187","915.75","0.29016","0.00%","-915.75","2019-Nov-14 12:40 PM","2019-Nov-14 04:30 AM","915.75","12.40","0.29016","0.00%","-915.75","0.00","0.00000","0.00","0.00000","73.83","73.83","0.00697","22.00","915.75","0.29016","0.00%","-915.75","143.43","29.80%","Olly","8.17","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-915.75","","No","","20858158005071","","Vitamin","","OLLY-02-12PK","Olly","700052.01 Beauty 60ct - Medium","Medium","Finished Good","","","Stopped","0.00","0.00","0.00000","","38.46%","","Weigh Filler #1 (Rm 12)","","0.00000","0.00","0.00","0.00000","11.00","11","0.00","0.00000","0.00","0.00000","129.05%","1999507","run out gummies","1999507","100864","","","2019-Nov-14 10:06 AM","Reconciliation complete","","","No","MSI Portage","8.00000","28.40","0.00900","889.13000","0.00","0.00000","btl","8000.00000","3156.00000","4844.00"
"3877190","1022.81","0.15086","0.00%","-1022.81","2019-Nov-14 03:19 PM","2019-Nov-14 04:30 AM","1022.81","12.38","0.15086","0.00%","-1022.81","0.00","0.00000","0.00","0.00000","86.65","82.65","0.00904","61.32","1022.81","0.15086","0.00%","-1022.81","110.57","77.96%","Olly","10.83","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-1022.81","","No","","20858158005019","141587-10-12","Vitamin","","OLLY-04-12PK","Olly","700077.01 Women's Multi Berry 90ct - Large","Large","Finished Good","","","Stopped","0.00","0.00","0.00000","","78.17%","","Weigh Filler #5 (Rm 12)","","0.00000","0.00","0.00","0.00000","8.00","8","0.00","0.00000","0.00","0.00000","100.26%","2004088","","2004088","100923","","","2019-Dec-06 07:23 AM","Reconciliation complete","","","No","MSI Portage","8.00000","61.48","0.00907","882.25000","0.00","0.00000","btl","7000.00000","6780.00000","220.00"
"3877191","915.00","0.09390","0.00%","-915.00","2019-Nov-14 03:15 PM","2019-Nov-14 04:30 AM","915.00","12.32","0.09390","0.00%","-915.00","0.00","0.00000","0.00","0.00000","78.25","74.25","0.00582","56.73","915.00","0.09390","0.00%","-915.00","171.75","79.91%","Olly","10.75","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-915.00","","No","","20858158005125","141587-02-12","Vitamin","","OLLY-14-12PK","Olly","700073.01 Sleep Blackberry 50ct - Medium","Medium","Finished Good","","","Stopped","0.00","0.00","0.00000","","110.98%","","Weigh Filler #2 (Rm 12)","","0.00000","0.00","0.00","0.00000","8.00","8","0.00","0.00000","0.00","0.00000","138.89%","1998606","","1998606","100864","","","2019-Nov-21 03:26 PM","Reconciliation complete","","","No","MSI Portage","8.00000","78.80","0.00809","989.25000","0.00","0.00000","btl","8000.00000","9744.00000","-1744.00"
"3877183","806.08","0.50889","0.00%","-806.08","2019-Nov-14 01:19 PM","2019-Nov-14 04:15 AM","806.08","12.43","0.50889","0.00%","-806.08","0.00","0.00000","0.00","0.00000","64.85","64.85","0.03889","61.60","806.08","0.50889","0.00%","-806.08","25.71","100.00%","Olly","9.07","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-806.08","","No","","10852933008267","","Vitamin","","OLLY-50-BP","Olly","700169.01 Goodbye Stress 50ct - Bonus Pack","Bonus Pack","Finished Good","","","Stopped","0.00","0.00","0.00000","","20.80%","","Weigh Filler #3 (Rm 12)","","0.00000","0.00","0.00","0.00000","8.00","8","0.00","0.00000","0.00","0.00000","20.80%","2000428","","2000428","100864","","","2019-Nov-14 12:46 PM","Reconciliation complete","","","No","MSI Portage","8.00000","12.81","0.00809","989.00000","0.00","0.00000","btl","8000.00000","1584.00000","6416.00"
"3878791","487.63","0.13066","0.00%","-487.63","2019-Nov-14 09:20 AM","2019-Nov-14 04:15 AM","487.63","12.37","0.13066","0.00%","-487.63","0.00","0.00000","0.00","0.00000","39.42","39.42","0.00895","33.42","487.63","0.13066","0.00%","-487.63","111.68","89.31%","Olly","5.08","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-487.63","","No","","10858158015257","141587-58-12","Vitamin","","OLLY-72-12PK","Olly","700173.01 Laser Focus 36ct - Medium","Medium","Finished Good","","","Stopped","0.00","0.00","0.00000","","80.27%","","Weigh Filler #4 (Rm 12)","","0.00000","0.00","0.00","0.00000","8.00","8","0.00","0.00000","0.00","0.00000","89.88%","2002476","run out gummies","2002476","100864","","","2019-Nov-14 09:16 AM","Reconciliation complete","","","No","MSI Portage","8.00000","30.04","0.00805","994.00000","0.00","0.00000","btl","8000.00000","3732.00000","4268.00"
"3870667","307.29","0.02018","0.00%","-307.29","2019-Nov-14 07:35 AM","2019-Nov-13 11:00 PM","307.29","12.50","0.02018","0.00%","-307.29","0.00","0.00000","0.00","0.00000","24.58","24.58","0.00139","21.18","307.29","0.02018","0.00%","-307.29","718.73","93.80%","Hometown Foods","8.58","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-307.29","","No","","250069","","Lids","","HTFOODS-04","Hometown Foods","250069 Rainbow Pastel FF Lids","","Finished Good","","","Stopped","0.00","0.00","0.00000","","72.49%","","Lidding 3 (Rm 6)","","0.00000","0.00","0.00","0.00000","3.00","3","0.00","0.00000","0.00","0.00000","77.28%","NOV PASTEL 1ST","DUE BY SATURDAY 2019-Nov-16","2000894","","","","2019-Nov-27 07:43 AM","Reconciliation complete","","","No","MSI Portage","3.00000","16.37","0.00108","2790.00000","0.00","0.00000","lid","20000.00000","15225.00000","4775.00"
"3874915","892.67","0.19797","0.00%","-892.67","2019-Nov-14 06:20 AM","2019-Nov-13 11:00 PM","892.67","12.40","0.19797","0.00%","-892.67","0.00","0.00000","0.00","0.00000","72.00","72.00","0.01277","57.58","892.67","0.19797","0.00%","-892.67","78.30","87.69%","Nestle Purina Pet Care Co.","7.33","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-892.67","","No","","12364794","","Bottles","","PURINA-24a","Nestle Purina Pet Care Co.","12364794 Friskies Beachside Canisters","","Finished Good","","","Stopped","0.00","0.00","0.00000","","51.63%","","Volumetric Filling Line #1 (Rm 9)","","0.00000","0.00","0.00","0.00000","10.00","10","0.00","0.00000","0.00","0.00000","58.88%","24a-3RD-OCTPO","RUN TO THE NUMBER","1958773","4560994748","","","2019-Nov-16 07:19 AM","Reconciliation complete","","","No","MSI Portage","8.00000","33.90","0.00752","1064.00000","0.00","0.00000","btl","6000.00000","4509.00000","1491.00"
"3875847","388.55","0.02643","0.00%","-388.55","2019-Nov-14 07:15 AM","2019-Nov-13 11:00 PM","387.67","12.37","0.02637","0.00%","-387.67","0.00","0.00000","0.88","0.00006","31.33","31.33","0.00177","25.95","388.55","0.02643","0.00%","-388.55","566.43","96.29%","Hometown Foods","8.25","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-388.55","","No","","210757","","Lids","","HTFOODS-16","Hometown Foods","210757 Pink Sugar Lids","","Finished Good","","","Stopped","0.00","0.00","0.00000","","58.65%","","Lidding 2 (Rm 6)","","0.00000","0.00","0.00","0.00000","5.00","5","0.00","0.00000","0.00","0.00000","60.91%","1991387","","1991387","","","","2019-Nov-19 01:02 PM","Reconciliation complete","","","No","MSI Portage","3.00000","15.81","0.00108","2790.00000","0.00","0.00000","lid","20000.00000","14700.00000","5300.00"
"3878677","500.00","0.20833","0.00%","-500.00","2019-Nov-14 07:00 AM","2019-Nov-13 11:00 PM","500.00","12.50","0.20833","0.00%","-500.00","0.00","0.00000","0.00","0.00000","40.00","40.00","0.01080","25.92","500.00","0.20833","0.00%","-500.00","92.60","64.79%","Mars / Wrigley","8.00","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-500.00","","No","","","171959-08","Gum","","MARS-20-03","Mars / Wrigley","Refresher Mixed Mint Gum Mixing","","Bulk","","","Stopped","0.00","0.00","0.00000","","0.00%","","Gum Mixing (Rm 3)","","0.00000","0.00","0.00","0.00000","5.00","5","0.00","0.00000","0.00","0.00000","0.00%","1995713","Run out gums","1995713","","","","2019-Nov-16 08:21 PM","Reconciliation complete","","","No","MSI Portage","0.00000","0.00","0.00000","0.00000","0.00","0.00000","kg","2000.00000","2400.00000","-400.00"
"3865739","1112.50","0.07694","0.00%","-1112.50","2019-Nov-14 07:10 AM","2019-Nov-13 10:50 PM","1112.50","12.45","0.07694","0.00%","-1112.50","0.00","0.00000","0.00","0.00000","89.33","89.33","0.00529","76.50","1112.50","0.07694","0.00%","-1112.50","189.02","100.00%","Mars / Wrigley","8.33","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-1112.50","","No","","10206716","","Candy","","MARS-28","Mars / Wrigley","10206716 Dove Truffles Milk Choc Easter 6ct. 2cs.","","Finished Good","","","Stopped","0.00","0.00","0.00000","","69.40%","","Bag Filler (Rm 8)","","0.00000","0.00","0.00","0.00000","12.00","12","0.00","0.00000","0.00","0.00000","69.40%","1999484","","1999484","","","","2019-Nov-15 10:45 PM","Reconciliation complete","","","No","MSI Portage","8.50000","53.09","0.00367","2315.12500","0.00","0.00000","bag","11000.00000","14460.00000","-3460.00"
"3870448","257.19","0.01485","0.00%","-257.19","2019-Nov-14 07:40 AM","2019-Nov-13 10:45 PM","255.00","12.19","0.01472","0.00%","-255.00","0.00","0.00000","2.19","0.00013","20.92","20.92","0.00108","18.67","257.19","0.01485","0.00%","-257.19","928.12","96.97%","Hometown Foods","8.92","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-257.19","","No","","210757","","Lids","","HTFOODS-16","Hometown Foods","210757 Pink Sugar Lids","","Finished Good","","","Stopped","0.00","0.00","0.00000","","96.77%","","Lidding 4 (Rm 6)","","0.00000","0.00","0.00","0.00000","4.00","4","0.00","0.00000","0.00","0.00000","99.80%","1991387","","1991387","","","","2019-Nov-14 10:52 PM","Reconciliation complete","","","No","MSI Portage","3.00000","18.63","0.00108","2790.00000","0.00","0.00000","lid","20000.00000","17325.00000","2675.00"
"3875845","1400.00","0.17531","0.00%","-1400.00","2019-Nov-14 07:10 AM","2019-Nov-13 10:45 PM","1400.00","12.43","0.17531","0.00%","-1400.00","0.00","0.00000","0.00","0.00000","112.67","112.67","0.01119","89.33","1400.00","0.17531","0.00%","-1400.00","89.40","86.45%","Phonomenal","8.42","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-1400.00","","No","","601","Soy Free","","","PHONOM-01A-6CT","Phonomenal","601 Finished 2.1oz Beef Bowl 6ct Soy Free","","Finished Good","","","Stopped","0.00","0.00","0.00000","","30.45%","","Shrink Wrap (Rm 3)","","0.00000","0.00","0.00","0.00000","14.00","14","0.00","0.00000","0.00","0.00000","35.22%","1989158","","1989158","1011","","","2019-Nov-14 10:49 AM","Reconciliation complete","","","No","MSI Portage","5.50000","31.46","0.00394","1396.00000","0.00","0.00000","cup","12000.00000","7986.00000","4014.00"
"3874701","123.75","0.00000","0.00%","-123.75","2019-Nov-13 09:00 PM","2019-Nov-13 06:30 PM","123.75","12.38","0.00000","0.00%","-123.75","0.00","0.00000","0.00","0.00000","10.00","10.00","0.00000","0.00","123.75","0.00000","0.00%","-123.75","0.00","0.00%","Honest Kitchen","2.50","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-123.75","","No","","DDEHLITSS","","Solid Food","","HONKIT-11","Honest Kitchen","#DDEHLITSS Grain Free Limited Ingredient Turkey Dog Food 2.0 oz - Cup","","Finished Good","","","Stopped","0.00","0.00","0.00000","","0.00%","","Auger Rotary Filler (Rm 9)","","0.00000","0.00","0.00","0.00000","4.00","4","0.00","0.00000","0.00","0.00000","0.00%","11-5TH-OCTPO","RUN THE BULK OUT","1974085","10007A","","","","Needs to be reconciled","","","No","MSI Portage","4.50000","0.00","0.00267","1685.00000","0.00","0.00000","cup","10000.00000","0.00000","10000.00"
"3876773","690.83","0.02646","0.00%","-690.83","2019-Nov-14 12:00 AM","2019-Nov-13 03:15 PM","690.83","12.35","0.02646","0.00%","-690.83","0.00","0.00000","0.00","0.00000","58.92","55.92","0.00181","47.17","690.83","0.02646","0.00%","-690.83","553.61","89.98%","Sundance Beverage Products","8.75","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-690.83","","No","","2186726","","2oz Bottle","","SUNBEV-25","Sundance Beverage Products","2186726 Tribute Extra Strength Cherry Lime 99 cent","","Finished Good","","","Stopped","0.00","0.00","0.00000","","77.49%","","Liquid Fill - 2 oz. (Rm 8)","","0.00000","0.00","0.00","0.00000","8.00","8","0.00","0.00000","0.00","0.00000","86.12%","25-4TH-NOVPO","RUN THE BATCH OUT","1987597","87021","","","2019-Nov-15 04:59 PM","Reconciliation complete","","","No","MSI Portage","7.00000","40.62","0.00156","4500.00000","0.00","0.00000","btl","32000.00000","26112.00000","5888.00"
"3878265","199.00","0.01508","0.00%","-199.00","2019-Nov-14 12:00 AM","2019-Nov-13 03:15 PM","199.00","12.25","0.01508","0.00%","-199.00","0.00","0.00000","0.00","0.00000","17.25","16.25","0.00116","15.25","199.00","0.01508","0.00%","-199.00","865.57","100.00%","Merrick","8.75","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-199.00","","No","","","182003-01","Pouches","","MERRICK-06","Merrick","PB Adult Chicken & Sweet Potato 3oz - Pouch","","Finished Good","","","Stopped","0.00","0.00","0.00000","","110.69%","","Olsen Pouching Line (Rm 3)","","0.00000","0.00","0.00","0.00000","2.00","2","0.00","0.00000","0.00","0.00000","110.69%","1954634","","1954634","","","","2019-Nov-19 11:50 PM","Reconciliation complete","","","No","MSI Portage","2.50000","16.88","0.00128","1955.00000","0.00","0.00000","pch","7000.00000","13200.00000","-6200.00"
"3861778","83.29","0.00000","0.00%","-83.29","2019-Nov-13 09:01 PM","2019-Nov-13 03:05 PM","83.29","14.00","0.00000","0.00%","-83.29","0.00","0.00000","0.00","0.00000","5.95","5.95","0.00000","5.95","83.29","0.00000","0.00%","-83.29","0.00","100.00%","RX Bar","5.95","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-83.29","","No","","","","Solid Food","","RXBAR-03-03B","RX Bar","Maple Powder Blend - Batch","","Batch","","","Stopped","0.00","0.00","0.00000","","0.00%","","Batching - Tumbler (Rm 4)","","0.00000","0.00","0.00","0.00000","1.00","1","0.00","0.00000","0.00","0.00000","0.00%","03-03B","14 BATCHES","1993129","","","","","Needs to be reconciled","","","No","MSI Portage","0.00000","0.00","0.00000","0.00000","0.00","0.00000","lbs","773.00000","0.00000","773.00"
"3861755","112.00","0.14058","0.00%","-112.00","2019-Nov-13 11:00 PM","2019-Nov-13 03:00 PM","112.00","14.00","0.14058","0.00%","-112.00","0.00","0.00000","0.00","0.00000","8.00","8.00","0.01004","8.00","112.00","0.14058","0.00%","-112.00","99.59","100.00%","RX Bar","8.00","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-112.00","","No","","","","Solid Food","","RXBAR-03-03A","RX Bar","Maple Oat Blend - Batch","","Batch","","","Stopped","0.00","0.00","0.00000","","0.00%","","Batching - Tumbler (Rm 4)","","0.00000","0.00","0.00","0.00000","1.00","1","0.00","0.00000","0.00","0.00000","0.00%","03-03A","39 BATCHES","1993127","","","","2019-Nov-14 04:28 PM","Reconciliation complete","","","No","MSI Portage","0.00000","0.00","0.00000","0.00000","0.00","0.00000","lbs","795.00000","796.70000","-1.70"
"3873719","958.00","0.03042","0.00%","-958.00","2019-Nov-14 12:00 AM","2019-Nov-13 03:00 PM","958.00","12.44","0.03042","0.00%","-958.00","0.00","0.00000","0.00","0.00000","77.00","77.00","0.00199","62.75","958.00","0.03042","0.00%","-958.00","501.80","86.55%","Mars / Wrigley","9.00","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-958.00","","No","","10213091","","Gum","","MARS-20A","Mars / Wrigley","10213091 Extra Mixed Mint 40pc 6ct 4cs","Extra","Finished Good","","","Stopped","0.00","0.00","0.00000","","63.70%","","Bottling - Gum - Cub (Rm 7)","","0.00000","0.00","0.00","0.00000","9.00","9","0.00","0.00000","0.00","0.00000","73.60%","2003503","","2003503","","","","2019-Nov-15 12:11 AM","Reconciliation complete","","","No","MSI Portage","11.00000","46.18","0.00147","7500.00000","0.00","0.00000","btl","36000.00000","31488.00000","4512.00"
"3874695","197.25","0.10743","0.00%","-197.25","2019-Nov-13 06:45 PM","2019-Nov-13 03:00 PM","197.25","12.33","0.10743","0.00%","-197.25","0.00","0.00000","0.00","0.00000","16.00","16.00","0.00871","16.00","197.25","0.10743","0.00%","-197.25","114.75","100.00%","Honest Kitchen","3.75","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-197.25","","No","","DDEHGFTSS","","Solid Food","","HONKIT-09","Honest Kitchen","#DDEHGFTSS Grain Free Turkey Dog Food 1.75oz - Cup","","Finished Good","","","Stopped","0.00","0.00","0.00000","","30.65%","","Auger Rotary Filler (Rm 9)","","0.00000","0.00","0.00","0.00000","5.00","5","0.00","0.00000","0.00","0.00000","30.65%","09-4TH-OCTPO","RUN THE BULK OUT","1974084","10007A","","","2019-Nov-13 06:47 PM","Reconciliation complete","","","No","MSI Portage","4.50000","4.90","0.00267","1685.00000","0.00","0.00000","cup","10000.00000","1836.00000","8164.00"
"3878297","844.00","0.05152","0.00%","-844.00","2019-Nov-13 11:00 PM","2019-Nov-13 03:00 PM","844.00","12.41","0.05152","0.00%","-844.00","0.00","0.00000","0.00","0.00000","68.00","68.00","0.00356","58.33","844.00","0.05152","0.00%","-844.00","280.82","93.58%","RX Bar","8.00","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-844.00","","No","","RXT006","182087-07","","","RXBAR-03-WIP","RX Bar","RXT009 Maple Oats Cup WIP","","Finished Good","","","Stopped","0.00","0.00","0.00000","","98.80%","","Cupfiller #2 - Inline (Rm 4)","","0.00000","0.00","0.00","0.00000","9.00","9","0.00","0.00000","0.00","0.00000","105.57%","03WIP-3RD-NOVPO","RUN TO THE NUMBER ONLY","1987467","5929","","","2019-Nov-19 04:41 AM","Reconciliation complete","","","No","MSI Portage","8.00000","61.58","0.00376","2128.00000","0.00","0.00000","cup","18764.00000","16381.00000","2383.00"
"3865731","1026.96","0.22521","0.00%","-1026.96","2019-Nov-13 11:00 PM","2019-Nov-13 02:45 PM","1026.96","12.42","0.22521","0.00%","-1026.96","0.00","0.00000","0.00","0.00000","82.67","82.67","0.00523","23.83","1026.96","0.22521","0.00%","-1026.96","191.33","28.83%","Mars / Wrigley","8.25","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-1026.96","","No","","10206716","","Candy","","MARS-28","Mars / Wrigley","10206716 Dove Truffles Milk Choc Easter 6ct. 2cs.","","Finished Good","","","Stopped","0.00","0.00","0.00000","","20.25%","","Bag Filler (Rm 8)","","0.00000","0.00","0.00","0.00000","11.00","11","0.00","0.00000","0.00","0.00000","70.25%","1999484","","1999484","","","","2019-Nov-15 10:45 PM","Reconciliation complete","","","No","MSI Portage","8.50000","16.74","0.00367","2315.12500","0.00","0.00000","bag","11000.00000","4560.00000","6440.00"
"3869381","249.01","0.01129","0.00%","-249.01","2019-Nov-13 11:00 PM","2019-Nov-13 02:45 PM","249.00","12.30","0.01129","0.00%","-249.00","0.00","0.00000","0.01","0.00000","20.25","20.25","0.00079","17.42","249.01","0.01129","0.00%","-249.01","1266.03","93.72%","Hometown Foods","8.25","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-249.01","","No","","210757","","Lids","","HTFOODS-16","Hometown Foods","210757 Pink Sugar Lids","","Finished Good","","","Stopped","0.00","0.00","0.00000","","127.59%","","Lidding 2 (Rm 6)","","0.00000","0.00","0.00","0.00000","3.00","3","0.00","0.00000","0.00","0.00000","136.13%","1991387","","1991387","","","","2019-Nov-19 01:02 PM","Reconciliation complete","","","No","MSI Portage","3.00000","23.71","0.00108","2790.00000","0.00","0.00000","lid","20000.00000","22050.00000","-2050.00"
