"Project ID","Created date","Customer name","Due date","Estimate name","Has Estimate","Has uninvoiced charge","Item category name","Item class","Item code","Item Customer","Item description","Item family name","Item type","Date last Job completed ","Performance","Planned end","Planned start","Project code","Project description","Project status","Reference 1","Reference 2","Reference 3","Scenario name","Site name","Standard people","Standard units per hour","Total charge","Uninvoiced total charge","Uninvoiced total charge per unit","Uninvoiced units produced","Unit of measure","Units expected","Units Produced","Units remaining"
"1980228","2019-Oct-21 11:36 AM","Sundance Beverage Products","","","No","Yes","2oz Bottle","","SUNBEV-15","Sundance Beverage Products","#2186724 99 Cent C.Y.P.X 2oz","","Finished Good","2019-Nov-06 09:35 AM","100.00%","","2019-Nov-04 03:30 PM","15-2nd-OCTPO","RUN THE BATCHING OUT","Closed","86847","","","","MSI Portage","7.00","4500.00000","0.00","0.00","0.00000","90720.00000","bottles","86400.00000","90720.00000","-4320.00000"
"1980223","2019-Oct-21 11:17 AM","Sundance Beverage Products","","","No","Yes","2oz Bottle","","SUNBEV-14","Sundance Beverage Products","#2186414 C.Y.P.X 2oz","","Finished Good","2019-Nov-04 11:30 AM","100.00%","","2019-Nov-04 06:30 AM","14-1st-OCTPO","RUN TO THE NUMBER","Closed","86847","","","","MSI Portage","7.00","4500.00000","0.00","0.00","0.00000","9600.00000","bottles","9600.00000","9600.00000","0.00000"
"1980167","2019-Oct-21 10:43 AM","Phonomenal","2019-Nov-01 12:00 AM","","No","Yes","","","PHONOM-02WIPe","Phonomenal","Beef Stock Pouches","","WIP","2019-Nov-06 11:49 PM","100.00%","","","1980167","","Closed","1011","","","","MSI Portage","1.50","1750.00000","0.00","0.00","0.00000","102800.00000","pouches","100000.00000","102800.00000","-2800.00000"
"1980155","2019-Oct-21 10:32 AM","Phonomenal","2019-Oct-25 03:00 PM","","No","Yes","","","PHONOM-01-TRAY","Phonomenal","601 Finished 2.1oz Beef Bowl 6ct Tray","","Finished Good","2019-Nov-06 01:30 AM","100.00%","","","1980155","","Closed","1011","","","","MSI Portage","5.50","1396.00000","0.00","0.00","0.00000","69378.00000","cups","81000.00000","69378.00000","11622.00000"
"1980144","2019-Oct-21 10:21 AM","Olly","2019-Oct-21 10:20 AM","","No","Yes","Vitamin","","OLLY-49-BP","Olly","700201.01 Daily Energy 72ct - Bonus Pack","Bonus Pack","Finished Good","2019-Oct-24 07:00 AM","100.00%","","","1980144","","Closed","100839","","","","MSI Portage","8.00","890.00000","0.00","0.00","0.00000","50748.00000","bottles","52000.00000","50748.00000","1252.00000"
"1979868","2019-Oct-21 08:10 AM","Olly","2019-Oct-21 08:10 AM","","No","Yes","Vitamin","","OLLY-04-BP","Olly","700134.01 Women's Multi Berry 108ct - Bonus Pack","Bonus Pack","Finished Good","2019-Oct-29 06:45 PM","100.00%","","","1979868","","Closed","100839","","","","MSI Portage","8.00","1500.00000","0.00","0.00","0.00000","105744.00000","bottles","110000.00000","105744.00000","4256.00000"
"1979676","2019-Oct-20 06:09 AM","Unilever","2019-Oct-25 06:09 AM","","No","Yes","Bottles","","UNILEV-05","Unilever","#67664156 Hellmans Olive Oil Mayo Sqz 6/5.75 oz","","Finished Good","2019-Oct-25 03:00 PM","100.00%","2019-Oct-25 06:10 AM","2019-Oct-24 06:10 AM","1979676","","Closed","4503462375","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","56304.00000","bottles","54000.00000","56304.00000","-2304.00000"
"1979675","2019-Oct-20 06:06 AM","Unilever","2019-Oct-23 06:07 AM","","No","Yes","Bottles","","UNILEV-01","Unilever","84170592 Hellmans Real Mayo Sqz 6/5.75 oz","","Finished Good","2019-Oct-23 03:00 PM","100.00%","2019-Oct-23 06:07 AM","2019-Oct-23 06:07 AM","1979675","","Closed","4503462375","","","","MSI Portage","10.00","3750.00000","0.00","0.00","0.00000","33366.00000","bottles","33000.00000","33366.00000","-366.00000"
"1979420","2019-Oct-18 01:14 PM","Olly","2019-Oct-18 01:10 PM","","No","Yes","Vitamin","","OLLY-07-12PK","Olly","700066.01 Men's Multi Blackberry 90ct - Large","Large","Finished Good","2019-Oct-22 03:00 PM","100.00%","","","1979420","","Closed","100839","","","","MSI Portage","8.00","800.50000","0.00","0.00","0.00000","23508.00000","bottles","30000.00000","23508.00000","6492.00000"
"1979402","2019-Oct-18 01:06 PM","Olly","2019-Oct-18 01:05 PM","","No","Yes","Vitamin","","OLLY-40-12PK","Olly","700072.01 Glowing Skin Berry 50ct - Medium","Medium","Finished Good","2019-Oct-23 04:15 PM","100.00%","","","1979402","","Closed","100839","","","","MSI Portage","8.00","957.25000","0.00","0.00","0.00000","44004.00000","bottles","44000.00000","44004.00000","-4.00000"
"1978648","2019-Oct-18 07:51 AM","Kraft/Heinz","","","No","Yes","Lids","","KRAFT-04","Kraft/Heinz","5535853 Reese's Peanut Butter Bits Overcap","","Finished Good","2019-Oct-18 03:00 PM","100.00%","","2019-Oct-18 06:30 AM","04-3RD-TRIAL101819","***PEANUT ALLERGEN- MUST RUN LAST***
HANDFILL
NITROGEN REQUIRED","Closed","","","","","MSI Portage","7.00","5725.00000","0.00","0.00","0.00000","218.00000","lids","250.00000","218.00000","32.00000"
"1978646","2019-Oct-18 07:50 AM","Kraft/Heinz","","","No","Yes","Lids","","KRAFT-02","Kraft/Heinz","5535863 Kit Kat Bits Overcap","","Finished Good","2019-Oct-18 02:15 PM","100.00%","","2019-Oct-18 06:30 AM","02-2ND-TRIAL101819","HANDFILL
NITROGEN REQUIRED","Closed","","","","","MSI Portage","7.00","5725.00000","0.00","0.00","0.00000","121.00000","lids","150.00000","121.00000","29.00000"
"1978644","2019-Oct-18 07:49 AM","Kraft/Heinz","","","No","Yes","Lids","","KRAFT-06","Kraft/Heinz","Oreo Crumb Twisters Overcap","","Finished Good","2019-Oct-18 01:00 PM","100.00%","","2019-Oct-18 06:30 AM","06-1ST-TRIAL101819","SCALE FILL
NITROGEN REQUIRED","Closed","","","","","MSI Portage","7.00","5725.00000","0.00","0.00","0.00000","5200.00000","lids","5000.00000","5200.00000","-200.00000"
"1978640","2019-Oct-18 07:39 AM","Mars / Wrigley","2019-Oct-21 06:00 AM","","No","Yes","Gum","","MARS-06","Mars / Wrigley","10195957 Extra Tropical 40pc - 24ct","Extra","Finished Good","2019-Oct-31 09:45 AM","100.00%","2019-Oct-21 06:00 AM","2019-Oct-18 06:00 AM","1978640","","Closed","","","","","MSI Portage","11.00","8500.00000","0.00","0.00","0.00000","259656.00000","bottles","185000.00000","259656.00000","-74656.00000"
"1978638","2019-Oct-18 07:36 AM","Olly","2019-Oct-18 07:35 AM","","No","Yes","Vitamin","","OLLY-78HSC","Olly","700185.01 Olly Sleep 110 Ct. Club Tray HSC","","Finished Good","2019-Oct-23 01:10 PM","100.00%","","","1978638","","Closed","100839","","","","MSI Portage","8.00","588.00000","0.00","0.00","0.00000","27615.00000","bottles","44000.00000","27615.00000","16385.00000"
"1978025","2019-Oct-17 10:57 AM","Vital Proteins","2019-Oct-25 10:55 AM","","No","Yes","Bottles","","VITPRO-06A","Vital Proteins","WATRL12U4PKTBX Collagen Water (Original) 12oz Target Beauty, 4 Pack","","Finished Good","2019-Nov-01 09:48 AM","100.00%","","","1978025","","Closed","9984A","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","9604.00000","cartons","10160.00000","9604.00000","556.00000"
"1978018","2019-Oct-17 10:52 AM","Vital Proteins","2019-Oct-25 10:52 AM","","No","Yes","Bottles","","VITPRO-08A","Vital Proteins","WATBM12U4PKTBX Collagen Water (Blueberry Mint) 12oz Target Beauty, 4 Pack","","Finished Good","2019-Oct-29 09:45 PM","100.00%","","","1978018","","Closed","9984A","","","","MSI Portage","8.50","304.25000","0.00","0.00","0.00000","4204.00000","cartons","4160.00000","4204.00000","-44.00000"
"1977488","2019-Oct-17 10:39 AM","Vital Proteins","2019-Oct-25 10:32 AM","","No","Yes","Bottles","","VITPRO-10A","Vital Proteins","WATSL12U4PKTBX Collagen Water (Strawberry Lemon) 12oz Target Beauty, 4 Pack","","Finished Good","2019-Oct-29 11:00 AM","100.00%","","","1977488","","Closed","9984A","","","","MSI Portage","8.50","304.25000","0.00","0.00","0.00000","4788.00000","cartons","5600.00000","4788.00000","812.00000"
"1977084","2019-Oct-17 08:06 AM","Olly","2019-Oct-17 08:05 AM","","No","Yes","Vitamin","","OLLY-07-BP","Olly","#700135.01 Olly Men's Multi 108ct - Bonus Pack","Bonus Pack","Finished Good","2019-Oct-18 02:31 PM","100.00%","","","1977084","","Closed","100839","","","","MSI Portage","8.00","588.00000","0.00","0.00","0.00000","16080.00000","bottles","15000.00000","16080.00000","-1080.00000"
"1976814","2019-Oct-16 04:29 PM","Hometown Foods","2019-Nov-02 03:00 PM","","No","Yes","Lids","","HTFOODS-13","Hometown Foods","250066 Valentine Lids","","Finished Good","2019-Oct-29 03:00 PM","100.00%","2019-Nov-02 01:14 PM","2019-Oct-16 01:14 PM","1976814","RUN OUT THE CANDY - ONLY ENOUGH TO MAKE 88K LIDS","Closed","","","","","MSI Portage","3.00","2906.00000","0.00","0.00","0.00000","197925.00000","lids","175000.00000","197925.00000","-22925.00000"
"1976813","2019-Oct-16 04:26 PM","Mars / Wrigley","2019-Oct-18 03:00 PM","","No","Yes","Candy","","MARS-25A","Mars / Wrigley","10209313 Dove Truffles Milk Choc Valentines 6ct. Ready Retail","","Finished Good","2019-Nov-21 01:00 PM","100.00%","2019-Oct-18 03:00 PM","2019-Oct-16 03:00 PM","1ST PRIORITY VALENTINES","AFTER HITTING CURRENT PRODUCTION NUMBER, FINISH ON A FULL PALLET, RECONCILE
GO TO VALENTINES 12 CT

ORIGINAL PRODUCTION NUMBER WAS 72,000","Closed","","","","","MSI Portage","8.50","2315.12500","0.00","0.00","0.00000","75642.00000","bags","75414.00000","75642.00000","-228.00000"
"1976806","2019-Oct-16 04:03 PM","Nestle Purina Pet Care Co.","","","No","Yes","Solid Food","","PURINA-37","Nestle Purina Pet Care Co.","12431890 Pro Plan Focus WM Adult Dog Food","","Finished Good","2019-Oct-30 11:26 AM","100.00%","","2019-Oct-17 06:30 AM","37-101719","","Closed","4561523497","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","4883.00000","cases","5000.00000","4883.00000","117.00000"
"1976716","2019-Oct-16 02:46 PM","Unilever","2019-Oct-22 02:49 PM","","No","Yes","Bottles","","UNILEV-02","Unilever","84170593 Best Foods Real Mayo Sqz 6/5.75 oz","","Finished Good","2019-Oct-22 03:00 PM","100.00%","2019-Oct-22 02:49 PM","2019-Oct-21 02:49 PM","1976716","","Closed","4503462375","","","","MSI Portage","5.00","1875.00000","0.00","0.00","0.00000","67116.00000","bottles","66000.00000","67116.00000","-1116.00000"
"1976616","2019-Oct-16 01:38 PM","Olly","2019-Oct-16 01:35 PM","","No","Yes","Vitamin","","OLLY-49-12PK","Olly","700056.01 Daily Energy 60ct - Medium","Medium","Finished Good","2019-Oct-21 05:45 PM","100.00%","","","1976616","you will run out labels","Closed","100839","","","","MSI Portage","8.00","890.00000","0.00","0.00","0.00000","36084.00000","bottles","36000.00000","36084.00000","-84.00000"
"1976136","2019-Oct-16 10:10 AM","Vital Proteins","2019-Oct-25 03:00 PM","","No","Yes","","","VITPRO-02-4PK","Vital Proteins","CP10X Collagen Peptides 10 oz. - 4 Pack","","Finished Good","2019-Oct-25 03:15 PM","100.00%","","","1976136","","Closed","9823A","","","","MSI Portage","9.50","1065.00000","0.00","0.00","0.00000","33466.00000","canisters","50000.00000","33466.00000","16534.00000"
"1975831","2019-Oct-15 08:30 PM","Hometown Foods","2019-Oct-22 03:30 PM","","No","Yes","Lids","","HTFOODS-07","Hometown Foods","250068 Kelly Green Mix FF Lids","","Finished Good","2019-Oct-23 07:25 PM","100.00%","2019-Oct-22 03:33 PM","2019-Oct-16 08:33 PM","1975831","RUN OUT THE CANDY!!!!","Closed","","","","","MSI Portage","3.00","2790.00000","0.00","0.00","0.00000","116025.00000","lids","118000.00000","116025.00000","1975.00000"
"1975828","2019-Oct-15 08:19 PM","Hometown Foods","2019-Oct-22 08:18 PM","","No","Yes","Lids","","HTFOODS-06","Hometown Foods","250073 Purple Mix FF Lids","","Finished Good","2019-Oct-25 02:00 PM","100.00%","2019-Oct-22 08:25 PM","2019-Oct-16 08:25 PM","1975828","RUN OUT THE CANDY!!!!","Closed","","","","","MSI Portage","3.00","2790.00000","0.00","0.00","0.00000","113400.00000","lids","124000.00000","113400.00000","10600.00000"
"1975827","2019-Oct-15 08:12 PM","Hometown Foods","2019-Oct-31 08:11 PM","","No","Yes","","","HTFOODS-29","Hometown Foods","5150008001 Chocolate Pastry Bag","","Finished Good","2019-Oct-29 11:30 AM","100.00%","2019-Oct-31 08:14 PM","2019-Oct-28 08:14 PM","1975827","","Closed","","","","","MSI Portage","7.50","1725.00000","0.00","0.00","0.00000","30216.00000","bags","39000.00000","30216.00000","8784.00000"
"1975826","2019-Oct-15 08:06 PM","Hometown Foods","2019-Nov-09 08:09 PM","","No","Yes","","","HTFOODS-30","Hometown Foods","5150008023 Strawberry Pastry Bag","","Finished Good","2019-Nov-15 12:00 AM","100.00%","2019-Nov-09 08:09 PM","2019-Nov-07 08:09 PM","1975826","","Closed","","","","","MSI Portage","7.50","1200.00000","0.00","0.00","0.00000","32082.00000","eaches","31200.00000","32082.00000","-882.00000"
"1975825","2019-Oct-15 08:01 PM","Hometown Foods","2019-Oct-23 08:00 PM","","No","Yes","","","HTFOODS-26","Hometown Foods","5150008002 Cream Cheese Pastry Bag","","Finished Good","2019-Oct-26 12:45 AM","100.00%","2019-Oct-23 08:01 PM","2019-Oct-21 08:01 PM","1975825","RUN OUT THE FROSTING","Closed","","","","","MSI Portage","8.00","1840.00000","0.00","0.00","0.00000","27912.00000","bags","39000.00000","27912.00000","11088.00000"
"1975673","2019-Oct-15 03:12 PM","Olly","2019-Oct-15 03:10 PM","","No","Yes","Vitamin","","OLLY-102-12PK","Olly","700252.01 Active Immunity Citrus 45ct - Medium","Medium","Finished Good","2019-Oct-18 01:05 PM","100.00%","","","1975673","will probably run out of labels first","Closed","100839","","","","MSI Portage","8.00","957.25000","0.00","0.00","0.00000","31992.00000","bottles","34500.00000","31992.00000","2508.00000"
"1975672","2019-Oct-15 03:11 PM","Hometown Foods","2019-Oct-16 03:03 PM","","No","Yes","Lids","","HTFOODS-02","Hometown Foods","210984 Unicorn FF Lids","","Finished Good","2019-Nov-05 07:00 AM","100.00%","","","1975672","HTFOODS-02-03
16598 Unicorn Candy Blend - Bulk - RUN OUT THE CANDY!!!","Closed","","","","","MSI Portage","3.00","2790.00000","0.00","0.00","0.00000","131775.00000","lids","125000.00000","131775.00000","-6775.00000"
"1975642","2019-Oct-15 02:59 PM","Olly","2019-Oct-15 02:55 PM","","No","Yes","Vitamin","","OLLY-64A-12PK","Olly","700069.01 Probiotic Bramble Berry 80 Ct. (Fla) - Tallboy","","Finished Good","2019-Oct-21 09:40 AM","100.00%","","","1975642","","Closed","100839","","","","MSI Portage","8.00","800.50000","0.00","0.00","0.00000","28176.00000","bottles","28000.00000","28176.00000","-176.00000"
"1975627","2019-Oct-15 02:47 PM","Olly","2019-Oct-15 02:45 PM","","No","Yes","Vitamin","","OLLY-50-SPH","Olly","700267.01 Sephora Goodbye Stress 42ct - Medium","Medium","Finished Good","2019-Oct-16 11:00 PM","100.00%","","","1975627","","Closed","100839","","","","MSI Portage","8.00","957.25000","0.00","0.00","0.00000","20040.00000","bottles","20000.00000","20040.00000","-40.00000"
"1975578","2019-Oct-15 02:27 PM","Olly","2019-Oct-15 02:25 PM","","No","Yes","Vitamin","","OLLY-67-12PK","Olly","700059.01 Girl Multi Berry Melon 70ct - Large","Large","Finished Good","2019-Oct-17 09:38 AM","100.00%","","","1975578","","Closed","100839","","","","MSI Portage","8.00","889.25000","0.00","0.00","0.00000","16656.00000","bottles","20000.00000","16656.00000","3344.00000"
"1974404","2019-Oct-14 03:27 PM","Honest Kitchen","","","No","Yes","Solid Food","","HONKIT-08","Honest Kitchen","#DDEHGFBSS Grain Free Beef Dog Food 1.75oz - Cup","","Finished Good","2019-Dec-06 04:10 AM","100.00%","","","08-7TH-OCTPO","MISSING BULK (ETA ??)
MUST RUN LAST
RUN THE BULK OUT.","Closed","10007A","","","","MSI Portage","4.50","1685.00000","0.00","0.00","0.00000","43356.00000","cups","48384.00000","43356.00000","5028.00000"
"1974086","2019-Oct-14 03:25 PM","Honest Kitchen","","","No","Yes","Solid Food","","HONKIT-13","Honest Kitchen","#DDEHWGTSS Whole Grain Turkey Dog Food 1.75 oz - Cup","","Finished Good","2019-Nov-28 03:30 AM","100.00%","","","13-6TH-OCTPO","MISSING BULK (ETA 10/16)
RUN THE BULK OUT","Closed","10007A","","","","MSI Portage","4.50","1685.00000","0.00","0.00","0.00000","33732.00000","cups","36864.00000","33732.00000","3132.00000"
"1974085","2019-Oct-14 03:23 PM","Honest Kitchen","","","No","Yes","Solid Food","","HONKIT-11","Honest Kitchen","#DDEHLITSS Grain Free Limited Ingredient Turkey Dog Food 2.0 oz - Cup","","Finished Good","2019-Nov-20 05:00 PM","100.00%","","2019-Nov-13 03:30 PM","11-5TH-OCTPO","RUN THE BULK OUT","Closed","10007A","","","","MSI Portage","4.50","1685.00000","0.00","0.00","0.00000","23544.00000","cups","24192.00000","23544.00000","648.00000"
"1974084","2019-Oct-14 03:22 PM","Honest Kitchen","","","No","Yes","Solid Food","","HONKIT-09","Honest Kitchen","#DDEHGFTSS Grain Free Turkey Dog Food 1.75oz - Cup","","Finished Good","2019-Nov-25 11:40 PM","100.00%","","2019-Nov-05 06:30 AM","09-4TH-OCTPO","RUN THE BULK OUT","Closed","10007A","","","","MSI Portage","4.50","1685.00000","0.00","0.00","0.00000","43368.00000","cups","48384.00000","43368.00000","5016.00000"
"1974043","2019-Oct-14 03:09 PM","Honest Kitchen","","","No","Yes","Solid Food","","HONKIT-14","Honest Kitchen","DDEHGFCSS Grain Free Chicken Dog Food 1.75 oz - Cup","","Finished Good","2019-Nov-07 02:00 AM","100.00%","","2019-Oct-29 06:30 AM","14-3RD-OCTPO","RUN THE BULK OUT","Closed","10007A","","","","MSI Portage","4.50","1685.00000","0.00","0.00","0.00000","45024.00000","cups","48384.00000","45024.00000","3360.00000"
"1974042","2019-Oct-14 03:08 PM","Honest Kitchen","","","No","Yes","Solid Food","","HONKIT-12","Honest Kitchen","#DDEHWGCSS Whole Grain Chicken Dog Food 1.75 oz - Cup","","Finished Good","2019-Oct-29 12:00 AM","100.00%","","2019-Oct-23 06:30 AM","12-2nd-OCTPO","RUN THE BULK OUT","Closed","10007A","","","","MSI Portage","4.50","1685.00000","0.00","0.00","0.00000","33372.00000","cups","36864.00000","33372.00000","3492.00000"
"1974037","2019-Oct-14 03:06 PM","Olly","","","No","Yes","Vitamin","","OLLY-36C-12PK","Olly","700243.01 Kids Multi + Omega 60ct (Cnd) - Large","Medium","Finished Good","2019-Oct-16 05:45 PM","100.00%","","","1974037","","Closed","100839","","","","MSI Portage","8.00","890.00000","0.00","0.00","0.00000","20004.00000","bottles","20000.00000","20004.00000","-4.00000"
"1974032","2019-Oct-14 03:00 PM","Honest Kitchen","","","No","Yes","Solid Food","","HONKIT-10","Honest Kitchen","#DDEHLIFSS Grain Free Limited Ingredient Fish Dog Food 1.75oz - Cup","","Finished Good","2019-Oct-23 10:45 AM","100.00%","","2019-Oct-21 06:30 AM","10-1ST-OCTPO","RUN THE BULK OUT","Closed","10007A","","","","MSI Portage","4.50","1685.00000","0.00","0.00","0.00000","24912.00000","cups","24192.00000","24912.00000","-720.00000"
"1974027","2019-Oct-14 02:58 PM","RX Bar","","","No","Yes","Solid Food","","RXBAR-02-03B","RX Bar","Chocolate Powder Blend - Batch","","Batch","2019-Oct-29 04:18 PM","100.00%","","","02-03B-102119","3 BATCHES","Closed","","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","4392.80000","pounds","2400.00000","4392.80000","-1992.80000"
"1974026","2019-Oct-14 02:57 PM","RX Bar","","","No","Yes","Solid Food","","RXBAR-02-03A","RX Bar","Chocolate Oat Blend - Batch","","Batch","2019-Oct-29 01:00 PM","100.00%","","","02-03A-102119","8 BATCHES","Closed","","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","11749.50000","pounds","6280.00000","11749.50000","-5469.50000"
"1973988","2019-Oct-14 02:47 PM","RX Bar","","","No","Yes","Solid Food","","RXBAR-01-03B","RX Bar","Apple Cinnamon Powder Blend - Batch","","Batch","2019-Oct-24 03:00 PM","100.00%","","2019-Oct-14 06:30 AM","01-03B-101419","6 BATCHES","Closed","","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","6462.40000","pounds","4830.00000","6462.40000","-1632.40000"
"1973985","2019-Oct-14 02:45 PM","RX Bar","","","No","Yes","Solid Food","","RXBAR-01-03A","RX Bar","Apple Cinnamon Oat Blend - Batch","","Batch","2019-Oct-23 11:00 PM","100.00%","","2019-Oct-14 06:30 AM","01-03a-101419","14 BATCHES","Closed","","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","18372.20000","pounds","11690.00000","18372.20000","-6682.20000"
"1973983","2019-Oct-14 02:43 PM","Mars / Wrigley","2019-Oct-17 11:00 PM","","No","Yes","Gum","","MARS-04","Mars / Wrigley","10195953 Extra Spearmint 40pc - 24ct","Extra","Finished Good","2019-Oct-18 08:45 AM","100.00%","2019-Oct-17 11:00 PM","2019-Oct-15 06:00 AM","1973983","You must use Lot #931","Closed","","","","","MSI Portage","11.00","7502.00000","0.00","0.00","0.00000","112968.00000","bottles","168000.00000","112968.00000","55032.00000"
"1972733","2019-Oct-12 11:29 AM","RX Bar","","","No","Yes","","","RXBAR-02","RX Bar","RXT006 Chocolate Oatmeal Cup 12ct","","Finished Good","2019-Oct-28 01:00 PM","100.00%","","2019-Oct-22 06:30 AM","02-5TH-102219","RUN TO THE NUMBER","Closed","5777","","","","MSI Portage","7.00","2181.25000","0.00","0.00","0.00000","60003.00000","cups","60000.00000","60003.00000","-3.00000"
"1972732","2019-Oct-12 11:27 AM","RX Bar","","","No","Yes","","","RXBAR-01","RX Bar","RXT001 Apple Cinnamon Oatmeal Cup 12Ct","","Finished Good","2019-Oct-28 11:00 PM","100.00%","","2019-Oct-17 06:30 AM","01-4TH-101719","RUN TO THE NUMBER ONLY","Closed","5777","","","","MSI Portage","7.00","2181.25000","0.00","0.00","0.00000","90729.00000","cups","90000.00000","90729.00000","-729.00000"
"1972731","2019-Oct-12 11:11 AM","RX Bar","","","No","Yes","","","RXBAR-01A","RX Bar","RXT303 Apple Cinnamon & Maple Oatmeal Cup 8Ct Costco","","Finished Good","2019-Oct-22 01:00 PM","100.00%","","2019-Oct-14 03:30 PM","01A-3RD-101419","*NOTE* YOUR UNIT OF MEASURE HAS CHANGED TO CASES
*NOTE* THE FORMAT CHANGE IN BINDER FOR CASE CODE AND CODE FORMAT ON PALLET TAGS
RUN TO THE NUMBER ONLY!!!
FULL PALLETS ONLY, PARTIALS WILL NOT BE ACCEPTED AT COSTCO","Closed","5778","","","","MSI Portage","9.00","2196.00000","0.00","0.00","0.00000","21809.13000","cases","21600.00000","21809.13000","-209.13000"
"1972140","2019-Oct-11 11:36 AM","Olly","2019-Oct-11 11:35 AM","","No","Yes","Vitamin","","OLLY-75-12PK","Olly","700171.01 Sleep 70ct - Medium","Medium","Finished Good","2019-Oct-18 01:24 PM","100.00%","","","1972140","","Closed","100839","","","","MSI Portage","8.00","889.00000","0.00","0.00","0.00000","64008.00000","bottles","64000.00000","64008.00000","-8.00000"
"1972117","2019-Oct-11 11:04 AM","General Mills","","","No","Yes","Cups","","GNMILL-23","General Mills","16223000 Cheesy Pizza Pasta 2.6oz Cup","","Finished Good","","100.00%","","2019-Oct-16 06:04 AM","23-SALESSAMPLES","SALES SAMPLE RUN","Booked","","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","288.00000","cups","300.00000","288.00000","12.00000"
"1971607","2019-Oct-10 03:58 PM","Hometown Foods","2019-Oct-11 11:00 PM","","No","No","Gum","","HTFOODS-LRW","Hometown Foods","Hometown Foods Labor Rework","","Finished Good","2019-Nov-16 03:00 PM","100.00%","2019-Oct-11 11:00 PM","2019-Oct-10 03:00 PM","1971607","REWORK - 100% Inspection for Broken Lids and Weak Seals - Dispose of all affected lids, Replace with available good lids.

BE GENTLE AND DO NOT WARP LIDS
YOU MUST FILL OUT A REWORK FORM","Closed","","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","0.00000","bottles","47250.00000","0.00000","47250.00000"
"1971566","2019-Oct-10 03:12 PM","Olly","2019-Oct-10 03:10 PM","","No","Yes","Vitamin","","OLLY-36-12PK","Olly","700062.01 Kids Multi + Omega 60ct - Large","Medium","Finished Good","2019-Oct-15 05:19 AM","100.00%","","","1971566","","Closed","100839","","","","MSI Portage","8.00","890.00000","0.00","0.00","0.00000","33612.00000","bottles","33000.00000","33612.00000","-612.00000"
"1971450","2019-Oct-10 02:06 PM","Noosa","2019-Oct-14 02:05 PM","","No","Yes","","","NOOSA-04-03","Noosa","Coconut Almond Blend","","Batch","2019-Oct-29 07:45 AM","100.00%","2019-Oct-28 02:06 PM","2019-Oct-14 02:06 PM","1971450","Coconut chips due 10/18/19 to complete","Closed","33631","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","6840.00000","pounds","6625.00000","6840.00000","-215.00000"
"1971425","2019-Oct-10 01:42 PM","Olly","2019-Oct-10 01:40 PM","","No","Yes","Vitamin","","OLLY-50-BP","Olly","700169.01 Goodbye Stress 50ct - Bonus Pack","Bonus Pack","Finished Good","2019-Oct-15 06:00 PM","100.00%","","","1971425","","Closed","100839","","","","MSI Portage","8.00","989.00000","0.00","0.00","0.00000","50856.00000","bottles","50000.00000","50856.00000","-856.00000"
"1970540","2019-Oct-10 08:51 AM","Vital Proteins","2019-Oct-18 08:51 AM","","No","Yes","","","VITPRO-11A","Vital Proteins","CP20W Collagen Peptides 20 oz. UPC","","Finished Good","2019-Oct-17 03:15 PM","100.00%","","","1970540","","Closed","9824A","","","","MSI Portage","9.50","576.00000","0.00","0.00","0.00000","19884.00000","canisters","25000.00000","19884.00000","5116.00000"
"1970524","2019-Oct-10 08:22 AM","Olly","2019-Oct-10 08:20 AM","","No","Yes","Vitamin","","OLLY-95-12PK","Olly","700235.01 Kids Sleep 50ct - Large","Large","Finished Good","2019-Oct-16 06:15 PM","100.00%","","","1970524","","Closed","100839","","","","MSI Portage","8.00","900.00000","0.00","0.00","0.00000","68004.00000","bottles","68000.00000","68004.00000","-4.00000"
"1970241","2019-Oct-09 03:44 PM","Mars / Wrigley","2019-Oct-12 03:00 PM","","No","Yes","Gum","","MARS-19A","Mars / Wrigley","10213114 Extra Mixed Berry 40pc 6ct 4cs","Extra","Finished Good","2019-Oct-14 07:00 PM","100.00%","2019-Oct-12 03:00 PM","2019-Oct-11 06:00 AM","1970241","","Closed","","","","","MSI Portage","11.00","7500.00000","0.00","0.00","0.00000","54360.00000","bottles","50400.00000","54360.00000","-3960.00000"
"1970229","2019-Oct-09 03:38 PM","Mars / Wrigley","2019-Oct-11 03:00 PM","","No","Yes","Gum","","MARS-20A","Mars / Wrigley","10213091 Extra Mixed Mint 40pc 6ct 4cs","Extra","Finished Good","2019-Oct-11 08:30 PM","100.00%","2019-Oct-11 03:00 PM","2019-Oct-10 06:00 AM","1970229","","Closed","","","","","MSI Portage","11.00","7500.00000","0.00","0.00","0.00000","48888.00000","bottles","50400.00000","48888.00000","1512.00000"
